no,is_pick,hero_id,team,order,ord,match_id,leagueid,data_year
74845,True,52.0,1.0,22.0,22.0,7005323317,14933,2023
17978,False,19.0,0.0,1.0,1.0,6967053185,14783,2023
61818,True,20.0,0.0,23.0,23.0,6996571142,14972,2023
74995,True,86.0,1.0,4.0,4.0,7005464936,14933,2023
71914,False,6.0,0.0,19.0,19.0,7003779592,15021,2023
92558,True,43.0,0.0,5.0,5.0,7016843669,15018,2023
85817,True,32.0,1.0,6.0,6.0,7012524971,14933,2023
70939,True,38.0,1.0,16.0,16.0,7003258509,15021,2023
4291,True,37.0,1.0,5.0,5.0,6952349839,14894,2023
93809,False,46.0,0.0,21.0,21.0,7017742041,14659,2023
24708,False,52.0,1.0,8.0,8.0,6972527530,14783,2023
76483,False,86.0,1.0,13.0,13.0,7006182519,15018,2023
25209,True,72.0,1.0,5.0,5.0,6972779906,14659,2023
73296,False,10.0,1.0,9.0,9.0,7004488866,14565,2023
92887,True,11.0,1.0,22.0,22.0,7017114132,14565,2023
74659,True,86.0,1.0,4.0,4.0,7005185306,15021,2023
6777,False,60.0,1.0,21.0,21.0,6955280882,14659,2023
11361,False,38.0,1.0,9.0,9.0,6960922820,14940,2023
27688,True,93.0,1.0,6.0,6.0,6974219463,14659,2023
96230,True,75.0,0.0,5.0,5.0,7019343229,14659,2023
64067,True,135.0,0.0,16.0,16.0,6998073210,14894,2023
22569,True,5.0,0.0,5.0,5.0,6971082820,14659,2023
89709,False,54.0,1.0,11.0,11.0,7015247438,14894,2023
13810,True,42.0,1.0,22.0,22.0,6963156009,14858,2023
68463,False,4.0,1.0,12.0,12.0,7001327705,15021,2023
48615,False,14.0,1.0,8.0,8.0,6988074162,14691,2023
54691,False,98.0,1.0,18.0,18.0,6991758994,14893,2023
24677,False,25.0,0.0,1.0,1.0,6972497306,14783,2023
69024,False,76.0,0.0,21.0,21.0,7001630335,15021,2023
14267,True,22.0,0.0,23.0,23.0,6963692488,14664,2023
97078,False,32.0,0.0,13.0,13.0,7020015312,14933,2023
25433,False,33.0,1.0,13.0,13.0,6972825059,14953,2023
64260,True,52.0,1.0,17.0,17.0,6998153825,14999,2023
53452,True,43.0,0.0,14.0,14.0,6990871157,14949,2023
21238,True,85.0,1.0,4.0,4.0,6969730911,14894,2023
20064,True,9.0,1.0,6.0,6.0,6968661530,14933,2023
33021,False,70.0,1.0,10.0,10.0,6977507121,14565,2023
78570,False,43.0,0.0,13.0,13.0,7007606480,14928,2023
66039,False,83.0,1.0,0.0,0.0,6999524063,14999,2023
78359,True,52.0,0.0,17.0,17.0,7007477630,14565,2023
15410,True,28.0,0.0,14.0,14.0,6964603386,14659,2023
24469,False,85.0,0.0,9.0,9.0,6972354117,14886,2023
99448,True,49.0,1.0,16.0,16.0,7021686812,14933,2023
18460,False,25.0,0.0,3.0,3.0,6967492182,14886,2023
16162,True,120.0,1.0,22.0,22.0,6965418043,14691,2023
35610,True,120.0,0.0,7.0,7.0,6978991473,14565,2023
4707,False,38.0,0.0,13.0,13.0,6953070862,14913,2023
379,True,51.0,0.0,5.0,5.0,6948346706,14664,2023
53310,True,22.0,1.0,16.0,16.0,6990777620,14894,2023
37582,False,13.0,0.0,12.0,12.0,6980513512,14858,2023
13937,True,106.0,0.0,5.0,5.0,6963234067,14859,2023
75214,True,120.0,1.0,7.0,7.0,7005642114,14922,2023
23154,True,21.0,0.0,14.0,14.0,6971542023,14894,2023
45962,False,110.0,1.0,19.0,19.0,6986152348,14953,2023
51253,False,74.0,1.0,9.0,9.0,6989501562,14565,2023
40439,True,43.0,1.0,15.0,15.0,6982785724,14886,2023
64462,False,120.0,1.0,3.0,3.0,6998267474,14659,2023
2304,False,54.0,1.0,10.0,10.0,6950418865,14659,2023
98939,False,106.0,1.0,11.0,11.0,7021205746,15042,2023
95901,False,44.0,0.0,12.0,12.0,7019213561,14659,2023
22822,False,34.0,1.0,18.0,18.0,6971184650,14959,2023
10172,False,10.0,1.0,20.0,20.0,6959664204,14659,2023
73314,False,93.0,0.0,3.0,3.0,7004502419,14659,2023
69076,False,25.0,1.0,1.0,1.0,7001668045,14999,2023
33937,True,86.0,0.0,14.0,14.0,6978176272,14886,2023
81452,False,61.0,0.0,1.0,1.0,7009478725,14887,2023
14073,False,54.0,0.0,21.0,21.0,6963357532,14858,2023
61416,False,35.0,0.0,19.0,19.0,6996354810,14887,2023
55399,True,90.0,1.0,6.0,6.0,6992209653,14972,2023
45966,True,80.0,1.0,23.0,23.0,6986152348,14953,2023
196472,True,87.0,0.0,5.0,5.0,7093202345,14915,2023
122909,False,47.0,1.0,8.0,8.0,7036251539,15075,2023
132139,True,39.0,1.0,23.0,23.0,7044120457,15057,2023
187480,False,77.0,1.0,0.0,0.0,7086507928,15118,2023
113539,True,123.0,0.0,14.0,14.0,7030655587,14915,2023
192009,False,1.0,1.0,21.0,21.0,7090067812,15140,2023
184555,False,61.0,0.0,3.0,3.0,7083991541,15140,2023
193574,False,50.0,1.0,2.0,2.0,7091143781,14915,2023
199833,True,19.0,0.0,6.0,6.0,7095614832,15136,2023
181733,False,87.0,0.0,13.0,13.0,7082053102,14915,2023
142925,False,109.0,0.0,11.0,11.0,7054195135,14783,2023
171470,False,89.0,1.0,20.0,20.0,7074473348,15135,2023
154501,False,25.0,0.0,10.0,10.0,7064009927,14894,2023
191552,False,17.0,0.0,20.0,20.0,7089734225,14933,2023
101446,True,137.0,0.0,14.0,14.0,7023420295,14887,2023
158694,True,38.0,1.0,17.0,17.0,7067587158,15186,2023
122293,True,7.0,0.0,16.0,16.0,7036062685,15059,2023
133103,True,68.0,0.0,4.0,4.0,7045221911,14659,2023
147237,False,38.0,1.0,3.0,3.0,7058204196,15125,2023
191404,True,46.0,0.0,16.0,16.0,7089614296,14933,2023
144274,True,19.0,0.0,6.0,6.0,7055613052,14981,2023
131245,True,64.0,1.0,17.0,17.0,7043353622,15057,2023
124388,True,15.0,0.0,23.0,23.0,7037501319,14659,2023
112165,False,129.0,0.0,10.0,10.0,7029775435,15059,2023
110640,True,86.0,0.0,7.0,7.0,7029059731,14933,2023
141269,False,106.0,0.0,11.0,11.0,7052219527,14981,2023
175762,True,91.0,1.0,4.0,4.0,7077703611,15085,2023
130734,False,119.0,0.0,10.0,10.0,7042759696,14933,2023
185916,False,45.0,1.0,20.0,20.0,7085024183,14915,2023
160907,False,32.0,1.0,12.0,12.0,7068708763,15135,2023
122742,False,89.0,1.0,9.0,9.0,7036207052,15059,2023
113026,True,7.0,1.0,5.0,5.0,7030342398,15089,2023
132303,False,135.0,0.0,19.0,19.0,7044285447,14933,2023
141027,False,123.0,0.0,9.0,9.0,7051805320,14659,2023
168123,True,52.0,1.0,6.0,6.0,7072110937,15122,2023
106799,True,9.0,0.0,6.0,6.0,7026713030,14860,2023
100789,True,30.0,0.0,4.0,4.0,7022750564,14894,2023
110612,False,85.0,0.0,3.0,3.0,7029054486,14915,2023
167193,False,4.0,1.0,12.0,12.0,7071726376,15146,2023
126110,False,126.0,0.0,18.0,18.0,7038789714,14659,2023
185404,False,6.0,0.0,12.0,12.0,7084694944,14915,2023
197005,False,120.0,1.0,10.0,10.0,7093545579,15088,2023
141758,False,120.0,0.0,20.0,20.0,7052952122,14659,2023
130729,True,85.0,1.0,5.0,5.0,7042759696,14933,2023
175099,False,114.0,0.0,13.0,13.0,7077134711,14933,2023
199257,True,129.0,0.0,6.0,6.0,7095108302,14933,2023
167487,False,21.0,0.0,18.0,18.0,7071871341,15133,2023
136551,False,89.0,0.0,8.0,8.0,7047773387,14933,2023
132948,True,109.0,1.0,17.0,17.0,7045049104,14659,2023
116124,False,13.0,0.0,21.0,21.0,7032067024,15089,2023
141036,False,67.0,1.0,18.0,18.0,7051805320,14659,2023
126610,True,26.0,1.0,14.0,14.0,7038948597,15059,2023
128412,True,63.0,1.0,16.0,16.0,7040410596,14915,2023
108551,True,86.0,0.0,6.0,6.0,7027848336,14887,2023
156800,True,100.0,1.0,5.0,5.0,7066055403,14659,2023
175883,True,69.0,1.0,5.0,5.0,7077852441,14659,2023
154811,False,4.0,0.0,8.0,8.0,7064121832,14894,2023
120518,False,101.0,1.0,9.0,9.0,7034964169,14915,2023
178520,True,111.0,1.0,16.0,16.0,7079457766,14783,2023
200057,True,43.0,0.0,14.0,14.0,7095798537,14659,2023
115211,True,52.0,0.0,6.0,6.0,7031442513,14691,2023
178601,False,72.0,0.0,1.0,1.0,7079594677,15125,2023
103525,True,10.0,0.0,5.0,5.0,7024610327,12903,2023
112803,True,71.0,0.0,22.0,22.0,7030041960,15035,2023
200179,True,88.0,1.0,16.0,16.0,7095841184,15227,2023
165071,False,101.0,0.0,2.0,2.0,7070560119,14894,2023
165158,True,77.0,0.0,17.0,17.0,7070587273,15186,2023
181616,True,10.0,1.0,16.0,16.0,7081929946,14915,2023
108343,True,22.0,0.0,14.0,14.0,7027713458,14565,2023
191908,True,58.0,0.0,16.0,16.0,7089944331,14933,2023
124183,False,120.0,0.0,10.0,10.0,7037430236,15059,2023
155534,False,128.0,1.0,11.0,11.0,7064944370,14933,2023
190525,False,65.0,0.0,1.0,1.0,7089002904,12903,2023
190084,True,26.0,1.0,16.0,16.0,7088695913,15140,2023
107987,False,39.0,1.0,18.0,18.0,7027429332,14565,2023
178066,False,4.0,1.0,18.0,18.0,7079258963,15118,2023
139926,False,29.0,0.0,11.0,11.0,7050928767,14783,2023
154992,False,12.0,0.0,21.0,21.0,7064179828,14659,2023
169921,True,59.0,0.0,4.0,4.0,7073320295,14894,2023
152600,True,123.0,1.0,15.0,15.0,7062331113,15085,2023
162072,True,72.0,0.0,14.0,14.0,7069127250,14659,2023
194209,True,30.0,1.0,13.0,13.0,7091552782,15109,2023
109765,False,106.0,1.0,20.0,20.0,7028517770,14915,2023
196567,True,53.0,1.0,4.0,4.0,7093244623,15199,2023
123568,False,63.0,0.0,19.0,19.0,7036489652,14915,2023
150499,False,65.0,0.0,1.0,1.0,7060705576,14783,2023
101081,False,90.0,0.0,9.0,9.0,7023019687,15035,2023
122246,True,93.0,1.0,17.0,17.0,7036050815,15059,2023
118509,True,53.0,1.0,6.0,6.0,7033541088,14915,2023
199645,False,87.0,1.0,10.0,10.0,7095456584,15136,2023
152889,True,86.0,1.0,6.0,6.0,7062546429,14659,2023
195312,True,69.0,1.0,8.0,8.0,7092400222,15199,2023
177407,True,6.0,0.0,17.0,17.0,7078908783,14753,2023
182283,False,135.0,0.0,11.0,11.0,7082459841,15125,2023
102759,True,129.0,0.0,7.0,7.0,7024261231,14894,2023
192983,False,137.0,0.0,11.0,11.0,7090512883,14915,2023
147917,False,62.0,0.0,11.0,11.0,7058502157,14915,2023
190772,False,4.0,1.0,8.0,8.0,7089077677,15137,2023
164000,False,10.0,0.0,11.0,11.0,7070122343,14933,2023
152123,False,70.0,1.0,18.0,18.0,7061977770,14783,2023
113006,False,87.0,1.0,9.0,9.0,7030333764,15089,2023
110167,True,8.0,1.0,14.0,14.0,7028828416,14915,2023
196144,False,106.0,0.0,13.0,13.0,7093052527,15199,2023
155457,True,102.0,0.0,6.0,6.0,7064859753,14933,2023
134930,True,83.0,0.0,22.0,22.0,7046385030,14933,2023
124276,True,86.0,0.0,7.0,7.0,7037467588,14659,2023
136361,False,70.0,1.0,10.0,10.0,7047490141,14691,2023
140680,True,137.0,0.0,22.0,22.0,7051613242,14659,2023
143712,True,101.0,1.0,6.0,6.0,7054957488,14894,2023
169462,False,61.0,1.0,1.0,1.0,7073036327,15085,2023
170300,False,25.0,0.0,2.0,2.0,7073463884,14894,2023
149847,False,129.0,1.0,21.0,21.0,7060006276,15113,2023
145776,True,106.0,0.0,6.0,6.0,7057136732,15113,2023
169490,True,85.0,0.0,5.0,5.0,7073040839,15134,2023
115217,False,9.0,1.0,12.0,12.0,7031442513,14691,2023
177707,True,9.0,0.0,5.0,5.0,7079070935,14933,2023
131221,True,69.0,0.0,17.0,17.0,7043351290,14659,2023
196296,False,43.0,0.0,21.0,21.0,7093109565,15199,2023
178065,True,74.0,0.0,17.0,17.0,7079258963,15118,2023
150069,False,69.0,1.0,3.0,3.0,7060200733,15113,2023
147190,True,75.0,1.0,4.0,4.0,7058177429,14894,2023
162768,True,85.0,1.0,14.0,14.0,7069398947,15113,2023
119949,True,129.0,1.0,16.0,16.0,7034560092,15035,2023
197314,True,53.0,0.0,7.0,7.0,7093801343,15227,2023
199973,False,75.0,0.0,2.0,2.0,7095779155,15109,2023
189620,False,4.0,0.0,8.0,8.0,7088271756,15118,2023
154874,True,109.0,0.0,23.0,23.0,7064140458,14659,2023
156183,False,4.0,1.0,12.0,12.0,7065629787,15140,2023
131011,True,61.0,1.0,23.0,23.0,7043102200,14659,2023
141941,False,10.0,0.0,11.0,11.0,7053068162,14659,2023
173490,False,91.0,1.0,12.0,12.0,7075896102,14981,2023
179293,False,35.0,0.0,21.0,21.0,7079917801,14659,2023
161156,False,23.0,0.0,21.0,21.0,7068776009,14783,2023
193411,True,30.0,1.0,7.0,7.0,7090980349,14933,2023
198248,True,85.0,1.0,5.0,5.0,7094411475,14915,2023
195381,False,46.0,1.0,18.0,18.0,7092472727,15136,2023
100938,False,120.0,1.0,9.0,9.0,7022905899,15035,2023
155058,True,19.0,0.0,15.0,15.0,7064214489,15125,2023
126359,False,53.0,0.0,3.0,3.0,7038860283,15089,2023
149939,True,114.0,0.0,17.0,17.0,7060096979,15137,2023
195045,False,71.0,0.0,19.0,19.0,7092054348,14915,2023
148443,False,129.0,0.0,9.0,9.0,7059036959,14933,2023
178356,False,13.0,0.0,20.0,20.0,7079386204,14933,2023
129782,False,65.0,0.0,18.0,18.0,7041671045,15059,2023
194765,False,61.0,1.0,3.0,3.0,7091762730,14915,2023
143093,False,60.0,1.0,11.0,11.0,7054559440,14659,2023
166716,True,101.0,1.0,15.0,15.0,7071473221,15134,2023
163728,False,22.0,1.0,18.0,18.0,7069995348,15086,2023
157568,True,86.0,1.0,5.0,5.0,7066838010,15085,2023
146767,False,9.0,0.0,13.0,13.0,7057820987,15135,2023
114833,False,53.0,0.0,12.0,12.0,7031286743,14659,2023
120766,True,13.0,1.0,17.0,17.0,7035047207,14915,2023
142563,False,135.0,1.0,9.0,9.0,7053823398,14783,2023
166915,True,22.0,0.0,22.0,22.0,7071575742,14933,2023
100896,True,55.0,0.0,15.0,15.0,7022859932,14857,2023
198387,False,27.0,0.0,0.0,0.0,7094473375,15109,2023
160205,True,43.0,1.0,6.0,6.0,7068394746,15147,2023
133788,True,120.0,1.0,7.0,7.0,7045588556,12903,2023
154516,False,120.0,1.0,1.0,1.0,7064025060,14659,2023
186571,False,70.0,1.0,3.0,3.0,7085480825,14659,2023
154223,False,36.0,0.0,20.0,20.0,7063921962,14894,2023
109486,True,72.0,1.0,5.0,5.0,7028414556,14894,2023
177636,True,9.0,1.0,6.0,6.0,7079017855,14753,2023
141860,False,9.0,0.0,2.0,2.0,7053024272,14659,2023
115816,False,70.0,1.0,11.0,11.0,7031893677,14691,2023
178208,True,92.0,1.0,16.0,16.0,7079305035,15135,2023
160105,False,61.0,1.0,2.0,2.0,7068352509,15135,2023
124883,True,42.0,0.0,15.0,15.0,7037674454,14894,2023
161566,False,109.0,0.0,12.0,12.0,7068970070,15186,2023
180798,True,19.0,1.0,14.0,14.0,7081148555,15140,2023
174770,False,2.0,0.0,20.0,20.0,7076725006,15133,2023
196233,True,114.0,1.0,6.0,6.0,7093105985,15126,2023
139245,False,38.0,0.0,2.0,2.0,7050118152,15074,2023
105212,False,19.0,1.0,3.0,3.0,7025473499,14894,2023
114816,False,120.0,1.0,19.0,19.0,7031286158,15035,2023
189338,True,96.0,0.0,14.0,14.0,7088052470,15118,2023
190954,True,120.0,1.0,22.0,22.0,7089148951,14915,2023
118089,False,59.0,1.0,18.0,18.0,7033300219,14691,2023
147428,False,74.0,1.0,2.0,2.0,7058273160,14659,2023
189723,True,102.0,1.0,15.0,15.0,7088315945,15135,2023
102007,True,76.0,1.0,23.0,23.0,7023859117,14860,2023
123217,True,83.0,1.0,4.0,4.0,7036346083,14915,2023
164498,True,69.0,0.0,5.0,5.0,7070402644,14659,2023
182787,False,1.0,0.0,11.0,11.0,7082651002,14915,2023
100417,True,14.0,1.0,15.0,15.0,7022441970,14894,2023
124587,True,105.0,1.0,7.0,7.0,7037581110,14659,2023
130180,False,106.0,0.0,8.0,8.0,7041915894,15057,2023
124575,False,106.0,0.0,19.0,19.0,7037579698,15057,2023
142507,False,137.0,0.0,1.0,1.0,7053734731,14933,2023
165454,False,68.0,0.0,1.0,1.0,7070687474,14659,2023
117009,False,13.0,0.0,18.0,18.0,7032691462,15059,2023
135861,True,128.0,1.0,5.0,5.0,7046911937,14691,2023
163066,False,61.0,0.0,0.0,0.0,7069662389,15122,2023
156187,True,52.0,1.0,16.0,16.0,7065629787,15140,2023
120503,False,43.0,0.0,18.0,18.0,7034950894,14894,2023
118935,False,10.0,0.0,10.0,10.0,7033774629,15089,2023
118817,False,128.0,1.0,12.0,12.0,7033696530,14915,2023
169104,False,17.0,0.0,3.0,3.0,7072889123,15146,2023
100715,False,38.0,0.0,2.0,2.0,7022680862,14915,2023
169668,True,48.0,1.0,15.0,15.0,7073203830,15140,2023
170940,False,11.0,0.0,18.0,18.0,7074081445,15133,2023
131880,True,128.0,1.0,4.0,4.0,7043862958,15057,2023
127429,True,100.0,0.0,17.0,17.0,7039712786,14691,2023
193205,True,11.0,0.0,17.0,17.0,7090770315,14915,2023
157247,False,5.0,1.0,20.0,20.0,7066449051,14915,2023
191110,False,137.0,0.0,10.0,10.0,7089290094,12903,2023
183165,True,33.0,0.0,5.0,5.0,7082860326,15199,2023
150082,True,128.0,0.0,16.0,16.0,7060200733,15113,2023
185509,False,65.0,0.0,21.0,21.0,7084744115,15199,2023
139820,False,43.0,1.0,1.0,1.0,7050827921,14783,2023
107971,False,85.0,1.0,2.0,2.0,7027429332,14565,2023
143286,False,120.0,1.0,12.0,12.0,7054690468,15113,2023
105766,True,51.0,0.0,5.0,5.0,7025688294,14659,2023
188583,False,61.0,1.0,3.0,3.0,7087277317,15137,2023
142092,False,21.0,0.0,18.0,18.0,7053161503,14894,2023
162185,True,98.0,0.0,7.0,7.0,7069162648,14659,2023
113273,False,106.0,0.0,12.0,12.0,7030491004,15089,2023
167416,False,77.0,0.0,19.0,19.0,7071855633,14659,2023
198869,False,37.0,1.0,2.0,2.0,7094676489,14915,2023
118135,True,100.0,1.0,16.0,16.0,7033324585,15035,2023
109893,True,83.0,1.0,4.0,4.0,7028592683,14857,2023
168394,False,61.0,0.0,13.0,13.0,7072291500,15122,2023
113077,False,107.0,1.0,8.0,8.0,7030366423,14915,2023
144399,False,106.0,0.0,11.0,11.0,7055722473,14915,2023
190110,False,74.0,0.0,18.0,18.0,7088730021,14915,2023
176677,True,33.0,1.0,7.0,7.0,7078482969,12903,2023
183900,False,135.0,0.0,20.0,20.0,7083616191,14915,2023
133232,False,93.0,0.0,13.0,13.0,7045281569,14659,2023
156391,True,51.0,0.0,4.0,4.0,7065738329,15113,2023
116421,True,136.0,1.0,6.0,6.0,7032235252,15089,2023
174845,True,59.0,0.0,23.0,23.0,7076836451,14915,2023
117978,False,43.0,0.0,3.0,3.0,7033245179,14915,2023
161818,False,85.0,0.0,0.0,0.0,7069045667,14659,2023
174995,True,5.0,1.0,5.0,5.0,7077098056,15133,2023
171914,False,1.0,1.0,8.0,8.0,7074748707,14659,2023
192558,False,43.0,0.0,18.0,18.0,7090261316,15109,2023
185817,True,126.0,0.0,17.0,17.0,7084995091,15118,2023
170939,True,93.0,1.0,17.0,17.0,7074081445,15133,2023
104291,False,114.0,1.0,18.0,18.0,7025075281,14753,2023
193809,False,93.0,1.0,21.0,21.0,7091264999,14933,2023
124708,False,89.0,1.0,8.0,8.0,7037616059,14915,2023
176483,True,5.0,0.0,5.0,5.0,7078443214,14915,2023
125209,True,53.0,0.0,5.0,5.0,7037802409,14915,2023
173296,False,70.0,0.0,10.0,10.0,7075739539,15133,2023
192887,False,6.0,0.0,11.0,11.0,7090405204,14915,2023
174659,True,64.0,0.0,5.0,5.0,7076620008,15133,2023
106777,False,65.0,1.0,8.0,8.0,7026678334,14922,2023
111361,True,74.0,0.0,22.0,22.0,7029426220,15089,2023
127688,False,63.0,0.0,12.0,12.0,7040132979,14894,2023
196230,False,65.0,1.0,3.0,3.0,7093105985,15126,2023
164067,True,7.0,0.0,6.0,6.0,7070135472,15086,2023
122569,True,43.0,0.0,4.0,4.0,7036168497,15059,2023
189709,False,61.0,0.0,1.0,1.0,7088315945,15135,2023
113810,False,137.0,1.0,21.0,21.0,7030819197,15089,2023
168463,False,89.0,1.0,10.0,10.0,7072346056,15086,2023
148615,False,10.0,1.0,13.0,13.0,7059155985,15113,2023
154691,False,41.0,1.0,8.0,8.0,7064093578,15125,2023
124677,False,25.0,1.0,1.0,1.0,7037607820,14659,2023
169024,False,90.0,0.0,19.0,19.0,7072828361,15134,2023
114267,True,17.0,0.0,22.0,22.0,7031097070,14894,2023
197078,False,19.0,1.0,11.0,11.0,7093632576,14915,2023
125433,False,70.0,1.0,13.0,13.0,7038002232,14915,2023
164260,True,85.0,0.0,7.0,7.0,7070222174,15146,2023
153452,True,1.0,1.0,17.0,17.0,7062868085,15113,2023
121238,False,93.0,0.0,9.0,9.0,7035282578,12903,2023
120064,False,38.0,0.0,11.0,11.0,7034639516,14915,2023
133021,False,55.0,1.0,18.0,18.0,7045125482,15074,2023
178570,False,30.0,0.0,18.0,18.0,7079561496,14894,2023
166039,False,114.0,1.0,10.0,10.0,7071068257,14915,2023
178359,True,59.0,1.0,23.0,23.0,7079386204,14933,2023
115410,False,100.0,1.0,13.0,13.0,7031619808,14915,2023
124469,False,100.0,1.0,9.0,9.0,7037551056,15059,2023
199448,True,114.0,0.0,5.0,5.0,7095274681,14915,2023
118460,True,65.0,1.0,5.0,5.0,7033519270,15089,2023
116162,False,76.0,0.0,11.0,11.0,7032097720,15089,2023
135610,False,67.0,1.0,18.0,18.0,7046776360,14659,2023
104707,False,32.0,1.0,2.0,2.0,7025218845,14753,2023
100379,False,61.0,1.0,1.0,1.0,7022410060,15034,2023
153310,False,36.0,1.0,19.0,19.0,7062740150,14894,2023
137582,False,96.0,0.0,19.0,19.0,7048407717,14915,2023
113937,True,51.0,1.0,4.0,4.0,7030887895,15089,2023
175214,False,65.0,0.0,8.0,8.0,7077235838,14981,2023
123154,False,114.0,1.0,13.0,13.0,7036340206,14894,2023
145962,False,77.0,1.0,0.0,0.0,7057197082,14915,2023
151253,False,85.0,1.0,11.0,11.0,7061231049,15125,2023
140439,False,114.0,0.0,20.0,20.0,7051477762,15075,2023
164462,True,70.0,0.0,17.0,17.0,7070371902,14659,2023
102304,False,93.0,0.0,8.0,8.0,7024000014,14928,2023
198939,False,104.0,1.0,0.0,0.0,7094745362,15227,2023
195901,False,11.0,0.0,10.0,10.0,7092923713,15109,2023
122822,True,42.0,1.0,17.0,17.0,7036224890,14894,2023
110172,False,137.0,1.0,19.0,19.0,7028828416,14915,2023
173314,True,75.0,1.0,4.0,4.0,7075759837,15118,2023
169076,True,67.0,1.0,23.0,23.0,7072864283,14981,2023
133937,False,49.0,1.0,12.0,12.0,7045703567,14915,2023
181452,False,17.0,1.0,20.0,20.0,7081757575,14933,2023
114073,False,49.0,0.0,20.0,20.0,7030923017,15089,2023
161416,True,123.0,1.0,6.0,6.0,7068898836,15146,2023
155399,False,114.0,1.0,20.0,20.0,7064785009,14915,2023
145966,True,85.0,1.0,4.0,4.0,7057197082,14915,2023
296472,True,86.0,0.0,4.0,4.0,7170249006,15109,2023
222909,False,63.0,0.0,10.0,10.0,7110961246,15109,2023
232139,False,32.0,0.0,1.0,1.0,7119305161,14915,2023
287480,False,105.0,1.0,11.0,11.0,7164921871,15309,2023
213539,False,67.0,0.0,10.0,10.0,7103951110,15195,2023
292009,True,85.0,0.0,5.0,5.0,7167586310,14915,2023
284555,True,86.0,0.0,14.0,14.0,7162816754,15383,2023
293574,False,114.0,1.0,10.0,10.0,7168645738,15309,2023
299833,True,105.0,0.0,5.0,5.0,7173232703,15286,2023
281733,False,17.0,1.0,0.0,0.0,7159805023,15335,2023
242925,False,138.0,0.0,12.0,12.0,7127222158,15109,2023
271470,False,73.0,1.0,3.0,3.0,7152348841,14915,2023
254501,True,21.0,0.0,22.0,22.0,7135506940,15251,2023
291552,True,105.0,0.0,4.0,4.0,7167315478,15377,2023
201446,False,36.0,0.0,13.0,13.0,7096900992,14915,2023
258694,True,87.0,1.0,17.0,17.0,7139668743,15109,2023
222293,False,1.0,0.0,8.0,8.0,7110378019,15223,2023
233103,True,128.0,1.0,5.0,5.0,7120401801,14753,2023
247237,True,90.0,1.0,5.0,5.0,7129645840,15251,2023
291404,False,38.0,0.0,0.0,0.0,7167246434,15383,2023
244274,True,93.0,1.0,17.0,17.0,7127766342,15251,2023
231245,False,76.0,0.0,18.0,18.0,7118527355,15088,2023
224388,False,86.0,1.0,1.0,1.0,7112320239,14659,2023
212165,True,85.0,0.0,4.0,4.0,7103398215,15195,2023
210640,True,17.0,1.0,15.0,15.0,7102286728,15196,2023
241269,False,98.0,0.0,12.0,12.0,7126125913,15251,2023
275762,False,36.0,0.0,1.0,1.0,7156058382,14915,2023
230734,False,13.0,0.0,11.0,11.0,7117270646,14659,2023
285916,True,86.0,1.0,7.0,7.0,7164091875,15026,2023
260907,True,120.0,1.0,23.0,23.0,7141759205,15250,2023
222742,False,61.0,0.0,1.0,1.0,7110751876,15088,2023
213026,False,58.0,0.0,1.0,1.0,7103708715,14915,2023
232303,False,52.0,1.0,21.0,21.0,7119501810,15109,2023
241027,False,106.0,1.0,10.0,10.0,7126057928,15249,2023
268123,True,100.0,0.0,16.0,16.0,7149088497,15026,2023
206799,True,79.0,0.0,14.0,14.0,7100186843,15088,2023
200789,False,137.0,1.0,2.0,2.0,7096161547,15227,2023
210612,False,8.0,1.0,11.0,11.0,7102283476,15109,2023
267193,True,9.0,0.0,22.0,22.0,7147867686,15109,2023
226110,False,22.0,0.0,19.0,19.0,7113274016,15218,2023
285404,True,126.0,1.0,23.0,23.0,7163613042,15350,2023
297005,False,55.0,1.0,9.0,9.0,7170649918,14691,2023
241758,False,38.0,0.0,21.0,21.0,7126332974,15251,2023
230729,True,105.0,0.0,6.0,6.0,7117270646,14659,2023
275099,False,88.0,1.0,10.0,10.0,7155511573,15026,2023
299257,True,108.0,1.0,5.0,5.0,7172899103,15350,2023
267487,True,73.0,1.0,4.0,4.0,7148433703,14915,2023
236551,False,17.0,1.0,21.0,21.0,7122786048,15109,2023
232948,False,120.0,0.0,18.0,18.0,7120200515,14933,2023
216124,True,11.0,0.0,14.0,14.0,7106006076,15203,2023
241036,False,2.0,0.0,19.0,19.0,7126057928,15249,2023
226610,True,129.0,0.0,15.0,15.0,7113738839,15109,2023
228412,True,44.0,1.0,17.0,17.0,7115195579,15109,2023
208551,True,110.0,1.0,14.0,14.0,7101136299,15196,2023
256800,False,47.0,0.0,18.0,18.0,7138113455,15109,2023
275883,False,114.0,0.0,2.0,2.0,7156213542,14915,2023
254811,False,19.0,1.0,20.0,20.0,7135907805,14915,2023
220518,False,32.0,1.0,9.0,9.0,7109380970,15195,2023
278520,False,105.0,0.0,0.0,0.0,7158041894,15385,2023
300057,False,8.0,1.0,13.0,13.0,7173337429,15109,2023
215211,False,51.0,1.0,13.0,13.0,7105139399,15196,2023
278601,False,45.0,0.0,9.0,9.0,7158079141,15374,2023
203525,True,75.0,0.0,4.0,4.0,7098463574,14753,2023
212803,False,98.0,0.0,18.0,18.0,7103626460,15196,2023
300179,True,120.0,0.0,15.0,15.0,7173393747,15344,2023
265071,False,75.0,0.0,12.0,12.0,7146075801,15109,2023
