no,order,pick,active_team,hero_id,player_slot,extra_time,total_time_taken,match_id,leagueid,data_year
261300,17.0,True,3.0,3.0,5.0,86.0,51.0,6624234723,14284,2022
258421,22.0,False,3.0,25.0,,124.0,66.0,6623460422,14322,2022
273999,15.0,True,3.0,85.0,9.0,108.0,3.0,6632573680,14284,2022
231180,3.0,False,2.0,45.0,,129.0,8.0,6609185714,14284,2022
308545,12.0,False,3.0,106.0,,114.0,51.0,6665457039,14406,2022
311204,20.0,False,3.0,39.0,,34.0,1.0,6667250372,14389,2022
300851,21.0,False,3.0,4.0,,61.0,4.0,6658363080,14278,2022
266105,12.0,False,2.0,121.0,,130.0,1.0,6627838798,14298,2022
267414,2.0,False,2.0,59.0,,130.0,19.0,6628764057,14279,2022
242242,6.0,True,3.0,92.0,7.0,130.0,28.0,6614701753,14284,2022
253172,3.0,False,3.0,92.0,,130.0,7.0,6620857894,14284,2022
284721,17.0,True,2.0,35.0,2.0,130.0,34.0,6641074722,14105,2022
290524,14.0,False,3.0,53.0,,101.0,53.0,6647023816,14286,2022
272387,8.0,True,2.0,114.0,2.0,124.0,2.0,6631479468,14284,2022
304642,21.0,False,3.0,75.0,,130.0,24.0,6662266328,14105,2022
309479,10.0,False,2.0,98.0,,130.0,27.0,6666117790,13379,2022
306612,23.0,True,2.0,101.0,2.0,50.0,24.0,6663843797,14286,2022
212169,16.0,True,2.0,78.0,3.0,67.0,66.0,6592152792,14269,2022
266289,4.0,False,2.0,13.0,,130.0,4.0,6628094496,14247,2022
237590,7.0,True,2.0,114.0,0.0,130.0,1.0,6612387150,14284,2022
261170,7.0,False,3.0,19.0,,74.0,0.0,6624203616,14298,2022
306276,23.0,True,2.0,46.0,2.0,72.0,61.0,6663704985,14371,2022
259674,3.0,False,2.0,88.0,,130.0,7.0,6623798034,14284,2022
289587,13.0,False,2.0,41.0,,105.0,46.0,6645992734,14295,2022
241013,24.0,True,3.0,65.0,9.0,127.0,11.0,6614296122,14284,2022
305996,7.0,True,3.0,90.0,8.0,130.0,15.0,6663261527,14299,2022
254324,3.0,False,2.0,49.0,,130.0,14.0,6621323181,14298,2022
277947,7.0,True,2.0,101.0,1.0,115.0,96.0,6635503203,13985,2022
274959,15.0,True,3.0,68.0,7.0,103.0,3.0,6633023715,13379,2022
268799,7.0,True,2.0,43.0,4.0,130.0,1.0,6629813053,14284,2022
257998,7.0,True,2.0,98.0,3.0,112.0,15.0,6623320091,14105,2022
226064,8.0,True,3.0,42.0,9.0,130.0,12.0,6607395255,14284,2022
231997,4.0,False,3.0,45.0,,130.0,46.0,6609373598,14284,2022
253794,1.0,False,3.0,90.0,,130.0,6.0,6621052099,14304,2022
278146,15.0,True,2.0,27.0,2.0,122.0,4.0,6635639246,14284,2022
212127,22.0,False,3.0,109.0,,33.0,23.0,6592117550,14200,2022
309618,5.0,True,3.0,99.0,7.0,130.0,3.0,6666275382,14376,2022
271436,17.0,True,3.0,83.0,8.0,130.0,55.0,6631190915,14284,2022
245019,1.0,False,3.0,90.0,,130.0,0.0,6616711449,14278,2022
265747,14.0,False,2.0,74.0,,73.0,45.0,6627403294,14200,2022
297802,4.0,False,3.0,136.0,,113.0,10.0,6654396933,13379,2022
265454,9.0,False,3.0,126.0,,25.0,7.0,6627063347,14304,2022
220717,11.0,False,2.0,25.0,,94.0,28.0,6603144627,13379,2022
288867,13.0,False,2.0,121.0,,130.0,27.0,6645393318,14287,2022
253091,18.0,True,2.0,112.0,3.0,39.0,48.0,6620838336,14284,2022
227047,8.0,True,3.0,90.0,7.0,107.0,37.0,6607556793,14279,2022
289439,9.0,False,2.0,94.0,,101.0,5.0,6645821726,14259,2022
271336,13.0,False,2.0,25.0,,123.0,30.0,6631147978,14200,2022
236114,18.0,True,2.0,109.0,3.0,70.0,132.0,6611198123,14296,2022
272797,11.0,False,2.0,112.0,,98.0,2.0,6631680508,14304,2022
292029,7.0,True,3.0,22.0,8.0,130.0,6.0,6648552893,14278,2022
286001,1.0,False,3.0,19.0,,130.0,0.0,6642313150,14247,2022
307464,11.0,False,2.0,25.0,,130.0,2.0,6664325493,14200,2022
250476,19.0,False,3.0,81.0,,100.0,9.0,6619880217,14164,2022
216443,19.0,False,2.0,126.0,,46.0,45.0,6596822533,14294,2022
226047,15.0,True,3.0,43.0,7.0,119.0,42.0,6607394442,14200,2022
300569,2.0,False,3.0,101.0,,127.0,29.0,6658221263,14200,2022
302185,11.0,False,3.0,46.0,,130.0,7.0,6659788685,14105,2022
229320,14.0,False,3.0,25.0,,82.0,2.0,6608820169,14284,2022
258659,20.0,False,3.0,76.0,,83.0,7.0,6623571866,14322,2022
300954,4.0,False,3.0,86.0,,130.0,7.0,6658427785,14278,2022
213238,6.0,True,3.0,128.0,8.0,130.0,9.0,6593516373,14239,2022
234448,8.0,True,2.0,86.0,1.0,95.0,43.0,6610652435,14200,2022
275729,17.0,True,2.0,128.0,0.0,67.0,80.0,6633902836,14200,2022
294018,12.0,False,3.0,22.0,,130.0,14.0,6650901977,14287,2022
211648,23.0,True,2.0,43.0,0.0,9.0,62.0,6591845447,14200,2022
235818,10.0,False,2.0,78.0,,114.0,32.0,6611079313,14284,2022
241411,14.0,False,3.0,42.0,,115.0,44.0,6614414108,14284,2022
235806,22.0,False,3.0,39.0,,10.0,27.0,6611073865,14284,2022
253738,17.0,True,2.0,128.0,2.0,111.0,12.0,6621021464,14284,2022
276685,14.0,False,3.0,19.0,,103.0,41.0,6634315346,14164,2022
228240,1.0,False,3.0,90.0,,130.0,19.0,6607843557,14284,2022
247092,14.0,False,3.0,10.0,,93.0,11.0,6618907979,14311,2022
274297,1.0,False,3.0,77.0,,130.0,0.0,6632647985,14259,2022
267418,6.0,True,2.0,86.0,0.0,82.0,55.0,6628764057,14279,2022
231734,5.0,True,2.0,100.0,1.0,130.0,58.0,6609292562,14284,2022
230166,20.0,False,2.0,80.0,,116.0,26.0,6608966833,14284,2022
230048,22.0,False,2.0,43.0,,89.0,17.0,6608944106,14284,2022
280335,10.0,False,3.0,13.0,,130.0,6.0,6637264957,14304,2022
211946,9.0,False,2.0,60.0,,130.0,42.0,6592050648,14200,2022
280899,22.0,False,2.0,65.0,,76.0,25.0,6637938431,14280,2022
282171,22.0,False,3.0,90.0,,14.0,41.0,6638847810,14304,2022
243111,12.0,False,3.0,123.0,,110.0,28.0,6615084472,14299,2022
238660,21.0,False,3.0,13.0,,95.0,42.0,6612678472,14284,2022
304436,7.0,False,2.0,83.0,,71.0,0.0,6661890461,14298,2022
268478,11.0,False,2.0,1.0,,83.0,22.0,6629705885,14311,2022
302341,23.0,True,2.0,15.0,4.0,28.0,8.0,6659898228,14213,2022
294396,6.0,True,3.0,126.0,8.0,121.0,39.0,6651120620,14271,2022
261313,6.0,True,3.0,90.0,8.0,130.0,12.0,6624261802,14304,2022
296740,22.0,False,3.0,48.0,,86.0,28.0,6653637943,14286,2022
251051,18.0,True,3.0,38.0,7.0,15.0,7.0,6620382910,14200,2022
219202,8.0,True,3.0,98.0,8.0,103.0,56.0,6600974759,14188,2022
254517,4.0,False,2.0,108.0,,130.0,31.0,6621723235,14105,2022
216997,21.0,False,2.0,39.0,,127.0,2.0,6597915137,14105,2022
299814,15.0,True,3.0,87.0,7.0,130.0,31.0,6657121921,14200,2022
253323,10.0,False,3.0,120.0,,122.0,8.0,6620906301,14284,2022
273416,6.0,True,2.0,19.0,2.0,100.0,43.0,6632344242,14247,2022
224504,7.0,True,3.0,83.0,6.0,130.0,21.0,6607090169,14234,2022
278647,2.0,False,2.0,135.0,,130.0,8.0,6635939338,14284,2022
310100,7.0,True,3.0,129.0,9.0,130.0,27.0,6666869143,14286,2022
229366,12.0,False,3.0,17.0,,103.0,30.0,6608828291,14284,2022
221124,10.0,False,3.0,23.0,,73.0,42.0,6603967410,14239,2022
279625,20.0,False,3.0,25.0,,63.0,1.0,6636866147,14287,2022
224308,3.0,False,3.0,106.0,,130.0,20.0,6607014033,14200,2022
255630,13.0,False,2.0,109.0,,130.0,3.0,6622087272,14284,2022
301341,7.0,True,2.0,101.0,2.0,130.0,1.0,6659067238,13379,2022
287908,14.0,False,2.0,60.0,,106.0,21.0,6644056742,14322,2022
295131,21.0,False,3.0,46.0,,11.0,35.0,6652160890,14299,2022
244463,21.0,False,2.0,106.0,,35.0,22.0,6616052758,14271,2022
267622,18.0,True,3.0,49.0,5.0,96.0,44.0,6629012232,13379,2022
227652,13.0,False,3.0,17.0,,130.0,7.0,6607704974,14284,2022
286076,4.0,False,3.0,136.0,,130.0,4.0,6642354450,14105,2022
229209,23.0,True,2.0,39.0,0.0,27.0,29.0,6608798852,14239,2022
273049,23.0,True,2.0,113.0,4.0,130.0,17.0,6631859630,14164,2022
286226,10.0,False,3.0,8.0,,129.0,2.0,6642433848,14248,2022
283145,12.0,False,2.0,135.0,,58.0,25.0,6639778349,14270,2022
303789,8.0,True,2.0,13.0,2.0,130.0,27.0,6661167069,14200,2022
297048,18.0,True,3.0,13.0,8.0,91.0,23.0,6653796098,14200,2022
282170,21.0,False,2.0,46.0,,24.0,93.0,6638847810,14304,2022
215522,10.0,False,3.0,81.0,,130.0,23.0,6596386175,14204,2022
305040,11.0,False,2.0,121.0,,130.0,2.0,6662461554,14200,2022
235939,11.0,False,3.0,13.0,,130.0,2.0,6611121697,14284,2022
287714,12.0,False,3.0,78.0,,128.0,39.0,6643947856,14270,2022
236440,9.0,False,2.0,62.0,,130.0,25.0,6611869231,14105,2022
284527,15.0,True,3.0,51.0,5.0,90.0,1.0,6641008748,14271,2022
304118,1.0,False,3.0,38.0,,130.0,24.0,6661416086,14295,2022
285890,10.0,False,3.0,94.0,,130.0,33.0,6641946195,14200,2022
218008,14.0,False,3.0,106.0,,117.0,15.0,6599413725,14188,2022
222592,14.0,False,2.0,10.0,,124.0,3.0,6605493460,14105,2022
238919,17.0,True,2.0,41.0,0.0,77.0,35.0,6612747090,14284,2022
307461,8.0,True,2.0,13.0,3.0,130.0,28.0,6664325493,14200,2022
275298,18.0,True,3.0,36.0,5.0,126.0,34.0,6633359201,14164,2022
233800,7.0,True,2.0,25.0,1.0,115.0,2.0,6610516213,14284,2022
300940,14.0,False,3.0,98.0,,121.0,27.0,6658424820,14105,2022
225041,17.0,True,2.0,105.0,2.0,104.0,29.0,6607249585,14284,2022
279694,17.0,True,3.0,136.0,9.0,127.0,2.0,6636901010,14105,2022
259846,8.0,True,3.0,13.0,5.0,121.0,11.0,6623831165,14284,2022
265922,21.0,False,2.0,61.0,,117.0,15.0,6627569379,14200,2022
235908,4.0,False,2.0,136.0,,130.0,7.0,6611121514,14284,2022
280255,2.0,False,2.0,136.0,,60.0,51.0,6637203488,14105,2022
225498,18.0,True,2.0,52.0,2.0,72.0,66.0,6607321204,14284,2022
308309,16.0,True,2.0,27.0,4.0,130.0,11.0,6665290279,14286,2022
236664,17.0,True,2.0,74.0,1.0,130.0,1.0,6612029733,14105,2022
275491,19.0,False,3.0,106.0,,130.0,51.0,6633723303,14271,2022
264683,16.0,True,2.0,43.0,1.0,77.0,49.0,6626671325,14247,2022
232469,20.0,False,2.0,121.0,,83.0,30.0,6609472052,14284,2022
231295,22.0,False,2.0,35.0,,14.0,2.0,6609192766,14284,2022
244252,2.0,False,3.0,27.0,,59.0,13.0,6615966962,14204,2022
289801,11.0,False,3.0,43.0,,100.0,5.0,6646399050,14280,2022
277270,23.0,True,3.0,120.0,7.0,10.0,40.0,6634764035,14279,2022
289590,16.0,True,2.0,50.0,4.0,49.0,68.0,6645992734,14295,2022
226641,10.0,False,2.0,38.0,,86.0,4.0,6607477432,14284,2022
235700,12.0,False,3.0,41.0,,97.0,4.0,6611025106,14284,2022
310679,23.0,True,2.0,4.0,2.0,85.0,58.0,6667145231,14389,2022
229691,1.0,False,3.0,90.0,,130.0,19.0,6608887625,14284,2022
227393,18.0,True,2.0,23.0,1.0,57.0,61.0,6607623205,14284,2022
246841,3.0,False,3.0,60.0,,130.0,4.0,6618821108,14105,2022
215938,18.0,True,3.0,67.0,9.0,90.0,31.0,6596527480,14200,2022
211610,9.0,False,2.0,100.0,,84.0,3.0,6591842938,14200,2022
264541,18.0,True,3.0,4.0,7.0,70.0,26.0,6626619866,14105,2022
248813,8.0,True,3.0,48.0,6.0,130.0,6.0,6619283130,14284,2022
225168,24.0,True,3.0,23.0,6.0,11.0,46.0,6607279630,14284,2022
286445,13.0,False,2.0,43.0,,130.0,2.0,6642499856,14287,2022
234385,17.0,True,3.0,27.0,7.0,102.0,11.0,6610627065,14284,2022
257193,17.0,True,2.0,21.0,1.0,120.0,20.0,6622559786,14284,2022
262484,1.0,False,2.0,13.0,,130.0,0.0,6625423863,14248,2022
251670,13.0,False,3.0,46.0,,126.0,9.0,6620592546,14105,2022
275693,5.0,True,2.0,84.0,4.0,130.0,17.0,6633870983,14105,2022
213535,15.0,True,3.0,49.0,5.0,116.0,24.0,6593640039,14239,2022
310170,5.0,True,2.0,22.0,0.0,130.0,14.0,6666901923,14286,2022
307132,15.0,True,3.0,5.0,7.0,122.0,28.0,6664068858,14406,2022
234053,21.0,False,2.0,70.0,,23.0,28.0,6610549399,14284,2022
221403,1.0,False,3.0,63.0,,130.0,15.0,6604117995,14105,2022
284545,9.0,False,2.0,47.0,,121.0,7.0,6641011053,14287,2022
280307,6.0,True,2.0,90.0,3.0,130.0,14.0,6637256627,14200,2022
245168,6.0,True,3.0,19.0,6.0,122.0,38.0,6617024597,14298,2022
292683,13.0,False,2.0,52.0,,111.0,34.0,6649566240,14271,2022
225304,16.0,True,2.0,111.0,4.0,82.0,16.0,6607292032,14284,2022
272647,4.0,False,2.0,135.0,,130.0,13.0,6631596552,14284,2022
266630,10.0,False,3.0,109.0,,130.0,25.0,6628252638,14287,2022
257197,21.0,False,2.0,36.0,,62.0,28.0,6622559786,14284,2022
407703,15.0,True,2.0,85.0,4.0,130.0,11.0,6756968862,14373,2022
334140,22.0,False,3.0,63.0,,130.0,17.0,6680594632,14394,2022
343370,9.0,False,2.0,98.0,,130.0,5.0,6687236905,14323,2022
398711,18.0,True,2.0,12.0,4.0,10.0,32.0,6739510551,14571,2022
324770,21.0,False,3.0,52.0,,5.0,47.0,6674006426,14323,2022
403240,15.0,True,2.0,31.0,2.0,75.0,3.0,6746739403,14572,2022
395786,17.0,True,2.0,13.0,2.0,130.0,24.0,6734819078,14475,2022
404805,20.0,False,2.0,41.0,,110.0,61.0,6749988311,14572,2022
411064,16.0,True,2.0,7.0,4.0,67.0,29.0,6763284976,14574,2022
392964,14.0,False,3.0,73.0,,124.0,19.0,6731652193,14200,2022
354156,24.0,True,3.0,53.0,5.0,15.0,32.0,6694863732,14401,2022
382701,11.0,False,2.0,65.0,,118.0,39.0,6721721747,14388,2022
365732,17.0,True,2.0,47.0,1.0,85.0,21.0,6704976141,14373,2022
402783,14.0,False,3.0,15.0,,59.0,55.0,6746491094,14539,2022
312677,7.0,True,3.0,19.0,6.0,91.0,6.0,6668125107,14389,2022
369925,14.0,False,3.0,47.0,,85.0,31.0,6709548179,14200,2022
333524,6.0,True,3.0,47.0,6.0,130.0,17.0,6679883242,14401,2022
344334,13.0,False,2.0,23.0,,121.0,13.0,6687780002,14406,2022
358468,23.0,True,3.0,54.0,5.0,16.0,5.0,6698235807,14200,2022
402635,10.0,False,3.0,15.0,,104.0,25.0,6746121431,14332,2022
355505,6.0,True,3.0,19.0,8.0,130.0,26.0,6695880151,14438,2022
342476,3.0,False,2.0,33.0,,130.0,6.0,6686156229,14200,2022
335619,14.0,False,2.0,106.0,,130.0,23.0,6681396813,14323,2022
323396,15.0,True,3.0,136.0,9.0,31.0,7.0,6672983215,14376,2022
321871,2.0,False,3.0,136.0,,130.0,28.0,6672192230,14389,2022
352500,8.0,True,3.0,136.0,9.0,122.0,0.0,6693728641,14417,2022
386993,9.0,False,2.0,22.0,,107.0,8.0,6724719910,14200,2022
341965,19.0,False,2.0,43.0,,114.0,19.0,6685811807,14323,2022
397147,12.0,False,2.0,77.0,,90.0,51.0,6736843839,14486,2022
372138,5.0,True,3.0,19.0,9.0,130.0,6.0,6711337554,14401,2022
333973,23.0,True,3.0,126.0,9.0,4.0,12.0,6680265951,14200,2022
324257,12.0,False,3.0,44.0,,130.0,9.0,6673770256,14323,2022
343534,5.0,True,2.0,19.0,3.0,130.0,48.0,6687292679,14406,2022
352258,6.0,True,3.0,88.0,8.0,127.0,32.0,6693622450,14417,2022
379354,1.0,False,3.0,99.0,,130.0,13.0,6719157766,14200,2022
318030,24.0,True,3.0,8.0,8.0,2.0,44.0,6670847264,14389,2022
312020,20.0,False,2.0,18.0,,29.0,68.0,6668082736,14389,2022
321843,22.0,False,3.0,46.0,,15.0,62.0,6672190295,14389,2022
378424,16.0,True,3.0,15.0,8.0,128.0,12.0,6718367791,14493,2022
337341,14.0,False,3.0,110.0,,39.0,80.0,6682377710,14394,2022
396635,4.0,False,3.0,135.0,,130.0,4.0,6736319010,14475,2022
408236,20.0,False,3.0,94.0,,18.0,29.0,6757372727,14574,2022
352989,5.0,True,3.0,50.0,5.0,130.0,35.0,6693936480,14417,2022
341960,14.0,False,3.0,65.0,,114.0,3.0,6685811807,14323,2022
386330,18.0,True,3.0,95.0,5.0,78.0,49.0,6723913632,14457,2022
410488,16.0,True,2.0,129.0,0.0,126.0,35.0,6762084164,14373,2022
378718,23.0,True,2.0,39.0,2.0,3.0,47.0,6718767592,14448,2022
347782,8.0,True,2.0,60.0,2.0,117.0,44.0,6690624700,14401,2022
344179,2.0,False,3.0,38.0,,130.0,42.0,6687678114,14200,2022
327355,14.0,False,2.0,16.0,,126.0,0.0,6675536771,14323,2022
352267,15.0,True,3.0,112.0,9.0,88.0,1.0,6693622450,14417,2022
337841,10.0,True,2.0,33.0,3.0,94.0,0.0,6682595809,14389,2022
339643,24.0,True,2.0,113.0,4.0,2.0,38.0,6683952494,14389,2022
319782,1.0,False,3.0,99.0,,130.0,27.0,6671709265,14389,2022
368031,1.0,False,3.0,112.0,,130.0,0.0,6707960636,14438,2022
387114,10.0,False,2.0,74.0,,118.0,17.0,6724775150,14373,2022
366042,15.0,True,2.0,23.0,1.0,111.0,41.0,6705211222,14401,2022
331749,17.0,True,2.0,101.0,0.0,129.0,1.0,6678508504,14323,2022
389751,17.0,True,2.0,7.0,4.0,91.0,41.0,6727083125,14486,2022
411288,24.0,True,2.0,36.0,4.0,38.0,101.0,6763882138,14469,2022
326442,13.0,False,3.0,65.0,,130.0,2.0,6674824637,14394,2022
389832,2.0,False,2.0,66.0,,130.0,12.0,6727229410,14486,2022
314756,12.0,False,3.0,114.0,,98.0,3.0,6669612149,14371,2022
324034,5.0,True,2.0,37.0,0.0,130.0,11.0,6673680369,14286,2022
411410,2.0,False,3.0,38.0,,130.0,12.0,6764170245,14474,2022
376302,6.0,True,3.0,136.0,5.0,130.0,0.0,6715713396,14471,2022
376389,21.0,False,2.0,22.0,,130.0,9.0,6715788440,14373,2022
392847,17.0,True,2.0,48.0,1.0,40.0,6.0,6731505871,14373,2022
319574,9.0,False,2.0,12.0,,130.0,6.0,6671707599,14389,2022
403139,10.0,False,3.0,43.0,,40.0,4.0,6746684278,14572,2022
335414,1.0,False,2.0,13.0,,130.0,0.0,6681339126,14323,2022
366765,18.0,True,3.0,47.0,9.0,91.0,10.0,6706559629,14448,2022
401756,19.0,False,3.0,38.0,,31.0,30.0,6744662006,14571,2022
401315,10.0,False,2.0,98.0,,130.0,39.0,6743793493,14570,2022
319218,13.0,False,3.0,106.0,,130.0,34.0,6671367506,14389,2022
389297,19.0,False,2.0,14.0,,56.0,20.0,6726707929,14200,2022
351157,12.0,True,2.0,15.0,9.0,130.0,0.0,6692785676,14417,2022
366223,4.0,False,2.0,19.0,,130.0,4.0,6705667918,14451,2022
381152,9.0,False,3.0,99.0,,130.0,32.0,6720460607,14388,2022
363831,12.0,False,2.0,50.0,,130.0,15.0,6703508307,14448,2022
373303,18.0,True,3.0,32.0,7.0,82.0,14.0,6712479765,14373,2022
405440,7.0,True,3.0,135.0,9.0,130.0,28.0,6751109412,14466,2022
320996,15.0,True,2.0,25.0,3.0,85.0,37.0,6671864885,14332,2022
407798,14.0,False,2.0,43.0,,130.0,11.0,6757022497,14373,2022
334799,10.0,False,3.0,112.0,,76.0,48.0,6681148314,14200,2022
361730,22.0,False,2.0,41.0,,101.0,48.0,6701237371,14401,2022
312312,1.0,False,2.0,135.0,,130.0,13.0,6668094830,14389,2022
333477,7.0,True,3.0,100.0,7.0,130.0,21.0,6679859836,14373,2022
329740,23.0,True,3.0,10.0,6.0,3.0,42.0,6677086771,14105,2022
410876,20.0,False,3.0,74.0,,20.0,28.0,6762802057,14574,2022
364120,13.0,False,2.0,12.0,,130.0,30.0,6703748640,14441,2022
406543,7.0,True,2.0,121.0,3.0,130.0,6.0,6754028978,14373,2022
388638,8.0,False,2.0,53.0,,130.0,0.0,6726191636,14456,2022
393514,12.0,False,2.0,105.0,,130.0,55.0,6732048603,14200,2022
313990,24.0,True,3.0,126.0,6.0,36.0,80.0,6668608414,14389,2022
404214,5.0,True,2.0,136.0,4.0,130.0,18.0,6748544248,14572,2022
359148,7.0,True,3.0,106.0,7.0,85.0,8.0,6699060486,14471,2022
402003,2.0,False,2.0,136.0,,130.0,0.0,6744995056,14475,2022
375231,15.0,True,2.0,42.0,0.0,130.0,3.0,6714160029,14373,2022
363354,15.0,True,3.0,66.0,6.0,88.0,2.0,6703258213,14471,2022
324237,16.0,True,2.0,86.0,0.0,18.0,80.0,6673766608,14406,2022
321398,9.0,True,3.0,69.0,6.0,129.0,0.0,6671944782,14332,2022
407375,23.0,True,3.0,135.0,8.0,92.0,34.0,6755799045,14574,2022
366688,13.0,False,2.0,65.0,,106.0,14.0,6706477233,14438,2022
346161,19.0,False,2.0,43.0,,2.0,61.0,6689335306,14130,2022
335507,22.0,False,3.0,41.0,,1.0,6.0,6681354014,14371,2022
347592,10.0,False,3.0,110.0,,96.0,21.0,6690502129,14401,2022
351911,9.0,False,3.0,60.0,,121.0,13.0,6693264096,14373,2022
354943,20.0,False,2.0,22.0,,22.0,41.0,6695433730,14417,2022
380693,6.0,True,2.0,91.0,4.0,130.0,4.0,6720295665,14388,2022
381531,4.0,False,2.0,136.0,,130.0,75.0,6720651873,14388,2022
361078,18.0,True,3.0,65.0,5.0,122.0,9.0,6700620849,14200,2022
357007,24.0,True,2.0,22.0,0.0,35.0,51.0,6697235162,14394,2022
380721,10.0,False,2.0,41.0,,130.0,5.0,6720299008,14388,2022
326448,19.0,False,3.0,12.0,,66.0,13.0,6674824637,14394,2022
388938,20.0,False,3.0,40.0,,3.0,1.0,6726477881,14200,2022
342452,3.0,False,3.0,112.0,,126.0,2.0,6686140674,14130,2022
407527,7.0,True,2.0,119.0,3.0,130.0,2.0,6756245620,14493,2022
389296,18.0,True,3.0,13.0,9.0,89.0,64.0,6726707929,14200,2022
361300,24.0,True,2.0,129.0,3.0,6.0,41.0,6700726579,14401,2022
358421,24.0,True,3.0,8.0,7.0,6.0,53.0,6698208733,14417,2022
373999,18.0,True,3.0,14.0,9.0,70.0,21.0,6712913622,14130,2022
331180,23.0,True,3.0,60.0,5.0,47.0,16.0,6678187251,14389,2022
408545,17.0,True,3.0,5.0,8.0,130.0,36.0,6758352967,14574,2022
411204,12.0,False,2.0,25.0,,92.0,48.0,6763754952,14474,2022
400851,12.0,False,3.0,47.0,,130.0,13.0,6743438887,14475,2022
366105,6.0,True,3.0,112.0,7.0,127.0,9.0,6705341687,14200,2022
367414,8.0,True,3.0,31.0,8.0,130.0,9.0,6707351023,14451,2022
342242,8.0,True,2.0,97.0,3.0,75.0,2.0,6685994799,14200,2022
353172,24.0,True,3.0,36.0,7.0,2.0,44.0,6694013166,14417,2022
384721,16.0,True,2.0,69.0,4.0,130.0,26.0,6722846474,14200,2022
390524,22.0,False,2.0,73.0,,26.0,2.0,6728463079,14388,2022
372387,14.0,False,2.0,13.0,,130.0,1.0,6711541164,14200,2022
404642,1.0,False,3.0,85.0,,90.0,0.0,6749706967,14569,2022
409479,15.0,True,3.0,43.0,5.0,61.0,2.0,6760062786,14573,2022
406612,4.0,False,2.0,36.0,,130.0,0.0,6754128731,14373,2022
312169,1.0,False,2.0,90.0,,130.0,7.0,6668084525,14389,2022
366289,22.0,False,3.0,77.0,,121.0,41.0,6705745777,14417,2022
337590,23.0,True,3.0,100.0,6.0,130.0,105.0,6682492895,14373,2022
361170,14.0,False,3.0,47.0,,127.0,3.0,6700663268,14448,2022
406276,4.0,False,3.0,114.0,,130.0,1.0,6753797600,14373,2022
359674,6.0,True,2.0,14.0,4.0,130.0,3.0,6699239388,14447,2022
389587,21.0,False,2.0,113.0,,125.0,60.0,6726897362,14388,2022
341013,3.0,False,3.0,13.0,,130.0,49.0,6684906011,14367,2022
405996,12.0,False,3.0,39.0,,109.0,20.0,6752976150,14466,2022
354324,1.0,False,3.0,136.0,,130.0,0.0,6695137697,14417,2022
377947,19.0,False,3.0,55.0,,5.0,40.0,6717814682,14457,2022
374959,7.0,True,3.0,15.0,8.0,125.0,22.0,6714014765,14471,2022
368799,16.0,True,2.0,89.0,4.0,127.0,34.0,6708328260,14373,2022
357998,9.0,False,2.0,47.0,,124.0,2.0,6697821866,14200,2022
326064,19.0,False,3.0,90.0,,11.0,46.0,6674700533,14389,2022
331997,1.0,False,3.0,136.0,,130.0,17.0,6678649237,14371,2022
353794,22.0,False,3.0,99.0,,95.0,2.0,6694446935,14438,2022
378146,2.0,False,3.0,19.0,,130.0,0.0,6718067098,14130,2022
312127,7.0,True,2.0,100.0,0.0,130.0,2.0,6668084309,14389,2022
409618,10.0,False,3.0,93.0,,130.0,9.0,6760198460,14373,2022
371436,23.0,True,3.0,78.0,6.0,108.0,9.0,6710888490,14448,2022
345019,2.0,False,3.0,135.0,,16.0,11.0,6688736115,14373,2022
365747,8.0,True,2.0,22.0,4.0,129.0,31.0,6704985968,14448,2022
397802,20.0,False,3.0,8.0,,120.0,33.0,6738156675,14539,2022
365454,3.0,False,2.0,58.0,,130.0,41.0,6704834983,14373,2022
320717,24.0,True,2.0,14.0,3.0,27.0,29.0,6671834569,14200,2022
388867,21.0,False,3.0,25.0,,119.0,27.0,6726432304,14373,2022
353091,11.0,False,3.0,43.0,,83.0,23.0,6693971069,14417,2022
327047,18.0,True,3.0,13.0,9.0,48.0,90.0,6675338424,14200,2022
389439,17.0,True,2.0,41.0,4.0,85.0,16.0,6726774864,14200,2022
371336,19.0,False,3.0,73.0,,113.0,13.0,6710805891,14456,2022
336114,20.0,False,3.0,58.0,,78.0,16.0,6681557674,14200,2022
372797,16.0,True,2.0,109.0,0.0,119.0,21.0,6712029866,14456,2022
392029,15.0,True,3.0,88.0,7.0,81.0,31.0,6730404504,14547,2022
386001,1.0,False,3.0,135.0,,130.0,0.0,6723599488,14130,2022
407464,16.0,True,3.0,69.0,9.0,20.0,52.0,6755952763,14574,2022
350476,16.0,True,2.0,58.0,0.0,28.0,74.0,6692455793,14417,2022
316443,20.0,False,2.0,65.0,,60.0,35.0,6670105041,13379,2022
326047,2.0,False,2.0,135.0,,130.0,11.0,6674700533,14389,2022
400569,18.0,True,2.0,8.0,0.0,78.0,39.0,6742882793,14571,2022
402185,16.0,True,3.0,129.0,9.0,130.0,9.0,6745054184,14570,2022
329320,11.0,False,2.0,99.0,,113.0,2.0,6676961513,14323,2022
358659,22.0,False,2.0,114.0,,16.0,88.0,6698467780,14394,2022
400954,19.0,False,3.0,97.0,,34.0,13.0,6743480933,14373,2022
313238,16.0,True,2.0,1.0,2.0,113.0,5.0,6668286905,14105,2022
334448,18.0,True,2.0,120.0,3.0,33.0,84.0,6680944698,14367,2022
375729,9.0,False,3.0,98.0,,94.0,43.0,6714784516,14440,2022
