no,minute,gold,match_id,leagueid,data_year
553345,26,8443.0,7834740431,16312,2024
559278,6,-1847.0,7838461838,15899,2024
581075,4,309.0,7851912260,16312,2024
605427,10,-300.0,7870716512,16312,2024
539408,19,6672.0,7826561060,16059,2024
636899,14,-3049.0,7889151912,15901,2024
598717,31,-9181.0,7867304425,16743,2024
572300,4,-98.0,7845919683,16881,2024
593028,10,-735.0,7863726284,16059,2024
625083,27,-11068.0,7881848537,16059,2024
592735,15,-7248.0,7863625158,16945,2024
547998,12,4174.0,7830838144,16878,2024
616148,5,638.0,7876765878,16945,2024
580372,13,714.0,7851626445,16312,2024
554328,29,9952.0,7835541617,16635,2024
616720,31,10347.0,7876884160,16059,2024
598617,16,-3704.0,7867215971,15898,2024
563395,5,-1011.0,7840552619,16635,2024
600078,40,-19896.0,7868152996,16905,2024
619310,14,1186.0,7878437471,16901,2024
613282,32,595.0,7874601250,16635,2024
634745,14,1957.0,7887589420,16635,2024
577757,3,-51.0,7849777400,16635,2024
543724,22,-3697.0,7828934513,16881,2024
553328,9,73.0,7834740431,16312,2024
627850,35,16806.0,7883491623,15901,2024
629466,14,664.0,7884785721,15899,2024
556601,10,-127.0,7836814709,16707,2024
585940,29,320.0,7856907376,15901,2024
628235,3,-482.0,7883678886,16312,2024
540519,1,19.0,7827077515,16869,2024
561729,49,5354.0,7839709031,16881,2024
603010,3,1120.0,7869566542,16905,2024
621299,8,1237.0,7879551947,16251,2024
538929,36,-9713.0,7826352717,16635,2024
563099,9,-85.0,7840412932,16881,2024
568692,19,1338.0,7843745140,15901,2024
563087,27,-12656.0,7840386493,15898,2024
581019,19,-17398.0,7851871709,16059,2024
603966,20,4784.0,7870158371,16635,2024
555521,10,1629.0,7836131107,15898,2024
574373,22,9481.0,7847097533,16707,2024
601578,12,-1432.0,7868886722,16945,2024
594699,21,-4135.0,7864866391,16905,2024
559015,26,9107.0,7838318766,16881,2024
557447,26,8059.0,7837478621,16312,2024
557329,17,-1328.0,7837417597,16312,2024
607616,11,4251.0,7871964405,16901,2024
539227,22,1022.0,7826471659,16635,2024
608180,17,-3591.0,7872140051,16901,2024
609452,2,-533.0,7872483493,15898,2024
570392,17,2839.0,7844595347,16635,2024
565941,27,13886.0,7841827224,16881,2024
631717,10,-1407.0,7885959136,15901,2024
595759,10,-557.0,7865300284,16312,2024
629622,17,1182.0,7884934267,16312,2024
621677,17,4704.0,7879818914,16635,2024
588594,17,-6973.0,7859262439,15901,2024
624021,13,385.0,7881124162,15898,2024
578332,10,75.0,7850132963,16059,2024
546483,53,2009.0,7830013536,15901,2024
581798,26,-187.0,7852370943,16059,2024
544278,4,-264.0,7829149426,16635,2024
627095,33,-17614.0,7883047856,16635,2024
580604,6,336.0,7851723420,16059,2024
600697,33,315.0,7868488108,16905,2024
551785,60,-9077.0,7833796201,16881,2024
605928,22,-4230.0,7870871472,16901,2024
637381,42,5520.0,7889760448,15901,2024
556647,11,1673.0,7836882956,15898,2024
548405,33,-12658.0,7831320337,16881,2024
606906,13,-2391.0,7871479060,16635,2024
551589,26,1250.0,7833666616,16881,2024
582911,3,372.0,7853410897,15901,2024
628622,2,760.0,7884032056,16708,2024
615189,5,494.0,7875912821,16953,2024
622412,5,447.0,7880322209,16953,2024
571744,11,-371.0,7845727951,16881,2024
594903,10,-2053.0,7864944997,16905,2024
554933,18,-90.0,7835941501,16059,2024
613357,24,-1425.0,7874628866,16905,2024
556490,4,282.0,7836782977,16059,2024
600330,9,-2978.0,7868335527,16905,2024
613507,34,6818.0,7874742430,16635,2024
610426,6,-377.0,7873074124,16635,2024
631070,7,-644.0,7885481010,16953,2024
624329,50,9046.0,7881350814,15901,2024
609451,1,0.0,7872483493,15898,2024
542803,48,-15714.0,7828499241,15901,2024
632321,7,-1828.0,7886317517,16635,2024
563220,35,-8372.0,7840429152,16881,2024
614995,18,1071.0,7875792920,16059,2024
563721,34,-20918.0,7840760958,15899,2024
611808,40,-3587.0,7873784202,16708,2024
631399,19,6932.0,7885710309,15901,2024
613171,9,-2366.0,7874541986,15898,2024
545289,21,2620.0,7829630911,16059,2024
549873,14,1625.0,7832230742,16635,2024
566200,9,-3174.0,7841954836,16881,2024
634742,11,3583.0,7887589420,16635,2024
602579,12,-1237.0,7869336676,15898,2024
561081,27,12745.0,7839356301,15901,2024
628221,19,4229.0,7883636135,16708,2024
552322,27,-11285.0,7834356650,16635,2024
606975,3,1398.0,7871510918,16905,2024
587127,16,-1163.0,7857895788,16743,2024
593203,19,-2519.0,7863772901,16059,2024
563189,4,913.0,7840429152,16881,2024
607536,36,-20775.0,7871907580,16905,2024
552779,17,1781.0,7834526715,16059,2024
635590,28,13438.0,7888125057,15901,2024
563945,17,4088.0,7840894930,16878,2024
602772,2,-475.0,7869404286,16274,2024
591964,26,1630.0,7862895339,16635,2024
559750,7,-1461.0,7838670665,15898,2024
558576,32,12181.0,7838140144,16881,2024
571533,24,-10469.0,7845524445,16881,2024
617082,7,-530.0,7876983073,16312,2024
604551,14,1414.0,7870483382,16059,2024
616871,4,733.0,7876927851,15901,2024
553922,2,-157.0,7835227972,15898,2024
562981,7,2804.0,7840341263,16881,2024
637960,26,-8444.0,7890386745,16251,2024
556972,8,-2454.0,7837178155,16878,2024
554674,16,-367.0,7835779203,15899,2024
574122,4,393.0,7846980631,16312,2024
543219,25,-880.0,7828728755,15901,2024
538891,36,401.0,7826302539,16635,2024
591822,30,9516.0,7862670018,16059,2024
576094,7,961.0,7848606454,16059,2024
552449,11,223.0,7834434792,16312,2024
613726,21,-8061.0,7875314713,16708,2024
561666,20,-1097.0,7839706215,16881,2024
584474,11,-1388.0,7854721436,16635,2024
589765,21,-625.0,7860553775,16059,2024
578951,24,-10238.0,7850452464,16743,2024
602974,15,1002.0,7869547218,16274,2024
540816,19,-877.0,7827347544,16059,2024
637451,3,-149.0,7889830695,16945,2024
634413,24,18771.0,7887409951,15901,2024
561334,2,458.0,7839515627,16059,2024
548684,16,2737.0,7831422610,15898,2024
611826,12,2652.0,7873787382,16059,2024
607588,8,397.0,7871963372,16901,2024
572449,6,-149.0,7846088788,16707,2024
619964,1,0.0,7878782117,16953,2024
552585,23,1594.0,7834473967,15901,2024
599928,41,-5845.0,7868069111,15901,2024
593911,30,362.0,7864425132,16059,2024
584478,15,-1688.0,7854721436,16635,2024
734984,26,-14906.0,7950365556,15901,2024
661421,26,11117.0,7904012183,16059,2024
670651,9,2170.0,7908828909,16059,2024
725992,49,-8120.0,7944046167,16274,2024
652051,35,7419.0,7898872474,17009,2024
730521,13,-11646.0,7947504245,15901,2024
723067,20,-1539.0,7941659780,16635,2024
732086,14,-2677.0,7948411887,16312,2024
738345,29,-8461.0,7953343671,16251,2024
720245,13,-721.0,7939996668,17021,2024
681437,26,-9657.0,7916006582,16059,2024
709982,14,-882.0,7933429284,16059,2024
693013,26,-15170.0,7922518970,15901,2024
730064,40,16011.0,7947124293,16710,2024
639958,32,9540.0,7891828723,16274,2024
697206,23,9166.0,7925971057,16635,2024
660805,10,-535.0,7903656334,16635,2024
671615,16,-3824.0,7909383544,16709,2024
685749,19,-4818.0,7918469392,16635,2024
729916,34,253.0,7947027802,15898,2024
682786,11,-4723.0,7916914740,17056,2024
669757,25,-9866.0,7908432751,16059,2024
662900,13,-838.0,7905053078,16846,2024
650677,8,864.0,7898223503,16059,2024
649152,25,4968.0,7897608268,17010,2024
679781,26,-4454.0,7914777324,17030,2024
714274,12,1712.0,7936363210,16312,2024
669246,12,4569.0,7908321395,17056,2024
724428,22,9939.0,7942778914,16251,2024
699419,24,3237.0,7927519238,16059,2024
661254,11,5083.0,7903958700,16059,2024
651538,17,-2807.0,7898692579,16635,2024
670815,34,-2118.0,7908947839,15899,2024
679539,16,4836.0,7914672507,16312,2024
706635,5,-633.0,7930877496,16251,2024
645311,40,-556.0,7896137801,16312,2024
639301,25,-647.0,7891468854,16708,2024
649124,25,7606.0,7897601959,16059,2024
705705,33,-14571.0,7930249985,16312,2024
664622,23,-4467.0,7905933286,16059,2024
723916,26,8524.0,7942300755,15901,2024
735517,24,4029.0,7950918062,16059,2024
680270,25,-9466.0,7915189294,17056,2024
669241,7,783.0,7908321395,17056,2024
713611,20,-2789.0,7935939606,16635,2024
737769,11,-1562.0,7952635421,15901,2024
705999,14,2191.0,7930378771,16935,2024
675063,40,-16402.0,7911898211,16846,2024
671460,37,-19280.0,7909301283,15899,2024
654636,31,5316.0,7899777796,16251,2024
679548,25,9986.0,7914672507,16312,2024
665122,2,-470.0,7906320736,16846,2024
666924,16,7797.0,7907098427,15901,2024
647063,31,-15510.0,7896814937,17008,2024
695312,41,6145.0,7924590960,17074,2024
714395,5,-1229.0,7936398486,16935,2024
693323,6,132.0,7922941804,17074,2024
659030,35,-16175.0,7902637844,15901,2024
717032,1,0.0,7937781692,16059,2024
738569,12,2075.0,7953549193,16710,2024
653723,7,47.0,7899271901,17009,2024
717113,15,-7104.0,7937811463,16059,2024
642037,20,5263.0,7893671318,16059,2024
651315,37,2698.0,7898581499,16635,2024
738691,9,3860.0,7953651500,16251,2024
703583,19,-4242.0,7929025483,16312,2024
703670,40,14409.0,7929057445,16935,2024
720128,14,2278.0,7939896134,16251,2024
646855,25,-1595.0,7896729431,16059,2024
730420,22,6094.0,7947407819,16059,2024
662695,22,-11423.0,7904919705,16846,2024
694046,12,-3019.0,7923491808,16059,2024
729037,25,189.0,7946668342,16059,2024
728596,4,-1335.0,7946208075,15901,2024
646499,27,-6271.0,7896510456,17011,2024
716578,12,630.0,7937652092,16312,2024
678438,12,-5180.0,7914190645,16709,2024
693504,23,1943.0,7923111135,16635,2024
708433,21,-13887.0,7932408050,17104,2024
691112,1,250.0,7921122651,17074,2024
700584,13,4705.0,7927748574,16059,2024
732721,25,3019.0,7948801971,16059,2024
648277,15,3611.0,7897415593,16635,2024
735079,11,-2525.0,7950529066,16635,2024
662080,46,7783.0,7904390877,16846,2024
689011,27,-3393.0,7920092282,16635,2024
639593,5,1379.0,7891652680,16953,2024
660758,24,-45.0,7903616639,16635,2024
657021,10,3698.0,7901328457,16251,2024
738157,13,2312.0,7953272183,16710,2024
691401,4,288.0,7921486102,16635,2024
733824,7,923.0,7949634060,16059,2024
715919,18,-5436.0,7937401836,17063,2024
720795,45,-13347.0,7940294727,17063,2024
641271,14,-754.0,7893107125,16708,2024
731495,19,-7950.0,7948167651,16312,2024
686429,9,1328.0,7918773369,16059,2024
729284,22,5006.0,7946746875,16312,2024
702512,13,1326.0,7928821492,16312,2024
690635,7,-430.0,7920760797,16059,2024
651518,24,3043.0,7898676401,17007,2024
648679,5,170.0,7897531620,16059,2024
734656,9,663.0,7950054106,16059,2024
693969,4,934.0,7923456229,16968,2024
673442,25,408.0,7910339145,17056,2024
662788,9,-1591.0,7904993477,16709,2024
674873,10,1387.0,7911778490,17030,2024
679192,17,-2046.0,7914557050,16312,2024
682224,26,-16399.0,7916424505,15901,2024
707974,13,-2095.0,7931970209,15901,2024
708812,20,-4330.0,7932744081,16935,2024
688359,13,2716.0,7919807577,15901,2024
684288,3,-104.0,7917578903,16312,2024
708002,11,-2813.0,7932026809,16935,2024
653729,13,67.0,7899271901,17009,2024
716219,24,7202.0,7937545475,16059,2024
669733,1,0.0,7908432751,16059,2024
734808,29,2209.0,7950199875,16710,2024
716577,11,1393.0,7937652092,16312,2024
688581,2,-68.0,7919907751,16635,2024
685702,11,1184.0,7918445749,15899,2024
701280,7,-605.0,7928009336,16935,2024
658461,23,-6957.0,7902186759,16059,2024
735826,1,250.0,7951024820,15901,2024
738485,11,7430.0,7953454214,16251,2024
728132,5,-121.0,7945692427,16059,2024
693386,21,6437.0,7922967873,16635,2024
694695,14,4963.0,7923936477,16274,2024
669523,29,8394.0,7908378373,16846,2024
680453,24,5955.0,7915310525,16709,2024
712002,35,-3864.0,7934931906,17059,2024
717805,19,8011.0,7938629846,17021,2024
699668,28,-3127.0,7927570519,16059,2024
731923,22,-20005.0,7948303328,16059,2024
736760,15,968.0,7951507693,16059,2024
733893,14,4244.0,7949656055,16312,2024
639450,32,3400.0,7891522691,16059,2024
693570,25,-6918.0,7923169949,16635,2024
664871,1,-125.0,7906137940,15901,2024
688451,3,639.0,7919857808,16635,2024
733557,18,2410.0,7949551196,16059,2024
686955,10,1848.0,7918902760,16312,2024
716868,25,2348.0,7937717224,16059,2024
668294,4,-40.0,7907914392,16635,2024
733277,9,327.0,7949468478,16059,2024
681605,8,1740.0,7916067840,16312,2024
705228,38,4373.0,7930139304,17059,2024
702240,17,-1511.0,7928750360,16059,2024
696080,31,336.0,7924985435,17059,2024
685279,17,6140.0,7918150004,17074,2024
653345,17,3932.0,7899206158,17009,2024
659278,32,-21905.0,7902761528,16274,2024
681075,14,-4526.0,7915811049,16635,2024
705427,14,-2860.0,7930175214,16312,2024
639408,32,354.0,7891502050,16953,2024
736899,4,-745.0,7951646987,16059,2024
698717,6,342.0,7926788675,15901,2024
672300,4,515.0,7909734085,16059,2024
693028,4,1764.0,7922614316,17074,2024
725083,4,1054.0,7943455073,17063,2024
692735,4,-248.0,7922347716,15901,2024
647998,8,4162.0,7897321498,17007,2024
716148,29,-10598.0,7937488064,16635,2024
680372,1,-37.0,7915297159,15901,2024
654328,18,1153.0,7899654266,17008,2024
716720,2,577.0,7937679127,17059,2024
698617,22,753.0,7926635772,16059,2024
663395,25,7709.0,7905383628,16059,2024
700078,3,344.0,7927660425,16059,2024
719310,9,-293.0,7939170372,16059,2024
713282,27,-2538.0,7935520167,15901,2024
734745,22,-2486.0,7950118984,16059,2024
677757,19,-6553.0,7913619121,16251,2024
643724,34,10576.0,7895213716,15901,2024
653328,42,6385.0,7899199094,17012,2024
727850,17,7415.0,7945462285,16312,2024
729466,39,1561.0,7946836106,15898,2024
656601,22,-6663.0,7900963475,17011,2024
685940,35,5005.0,7918556472,16635,2024
728235,2,56.0,7945763066,16059,2024
640519,13,-1990.0,7892525319,16635,2024
661729,11,1317.0,7904192751,16312,2024
703010,12,-2897.0,7928927852,16935,2024
721299,12,878.0,7940461080,16312,2024
638929,2,64.0,7891306967,16945,2024
663099,19,1602.0,7905157643,16635,2024
668692,23,9178.0,7908166862,16312,2024
663087,7,1137.0,7905157643,16635,2024
681019,17,-4382.0,7915774254,16709,2024
703966,36,203.0,7929188090,16935,2024
655521,4,161.0,7900293086,16635,2024
674373,44,4259.0,7911398111,16846,2024
701578,33,-12059.0,7928200136,16935,2024
694699,18,10982.0,7923936477,16274,2024
659015,20,-8654.0,7902637844,15901,2024
657447,13,-5401.0,7901453371,17012,2024
657329,33,-30103.0,7901430194,16251,2024
707616,3,-178.0,7931663449,15901,2024
639227,8,-5740.0,7891460321,16945,2024
708180,39,5224.0,7932276041,16935,2024
709452,17,3777.0,7933115053,16635,2024
670392,31,-29888.0,7908662230,15901,2024
665941,1,0.0,7906810335,16312,2024
731717,3,-581.0,7948223970,17059,2024
695759,24,-3010.0,7924906712,16312,2024
729622,20,2835.0,7946912237,16312,2024
721677,13,-465.0,7940572914,16312,2024
688594,15,-777.0,7919907751,16635,2024
724021,14,-1010.0,7942490677,16935,2024
678332,24,5180.0,7914029784,16635,2024
646483,11,823.0,7896510456,17011,2024
681798,10,875.0,7916121176,17056,2024
644278,3,-438.0,7895793605,16635,2024
727095,8,-703.0,7945088438,16059,2024
680604,4,62.0,7915499607,15899,2024
700697,5,-1462.0,7927766744,16935,2024
651785,8,344.0,7898778903,15899,2024
705928,8,662.0,7930358613,15901,2024
737381,4,-21.0,7952234932,16635,2024
656647,27,-11456.0,7901009728,15901,2024
648405,2,765.0,7897466069,16059,2024
706906,51,-5169.0,7931106306,16935,2024
651589,33,96.0,7898721494,15899,2024
682911,26,-21149.0,7916995614,17056,2024
728622,30,505.0,7946208075,15901,2024
715189,12,-1484.0,7936796980,16935,2024
722412,13,1333.0,7941003366,15901,2024
671744,41,-5579.0,7909437019,16635,2024
694903,30,9359.0,7924097943,16968,2024
654933,10,1896.0,7899971726,17008,2024
713357,30,6043.0,7935607806,16059,2024
656490,56,-11316.0,7900929159,17012,2024
700330,17,-5082.0,7927694178,16312,2024
713507,1,178.0,7935830868,15901,2024
710426,7,1925.0,7933821042,16274,2024
731070,26,-1047.0,7947994956,16635,2024
724329,15,9174.0,7942691415,16251,2024
709451,16,2244.0,7933115053,16635,2024
642803,4,703.0,7894620726,15901,2024
732321,31,-15967.0,7948525574,16710,2024
663220,2,8.0,7905215906,16709,2024
714995,1,0.0,7936644327,16059,2024
663721,28,-10564.0,7905512993,16059,2024
711808,4,-300.0,7934896500,16312,2024
731399,11,5166.0,7948156989,17059,2024
713171,5,560.0,7935428098,16059,2024
645289,18,5282.0,7896137801,16312,2024
649873,15,-2225.0,7897750797,16312,2024
666200,20,5526.0,7906865701,16312,2024
734742,19,-867.0,7950118984,16059,2024
702579,10,7343.0,7928836985,17021,2024
661081,8,1765.0,7903900481,16312,2024
728221,34,15661.0,7945736436,16710,2024
652322,31,-624.0,7898982231,16312,2024
706975,22,-1843.0,7931172014,16635,2024
687127,12,477.0,7918942275,16059,2024
693203,6,959.0,7922812260,15901,2024
663189,1,0.0,7905195225,16635,2024
707536,7,-1036.0,7931623135,17021,2024
652779,12,5991.0,7899080787,16312,2024
735590,2,47.0,7950949596,16059,2024
663945,16,299.0,7905616277,17056,2024
702772,1,0.0,7928885397,16312,2024
691964,3,217.0,7921798182,17059,2024
659750,33,-21055.0,7903023168,16274,2024
658576,38,14177.0,7902307000,16059,2024
671533,10,1939.0,7909343508,16846,2024
717082,29,14949.0,7937806850,15901,2024
704551,4,-291.0,7929780888,16635,2024
716871,28,-4523.0,7937717224,16059,2024
653922,36,822.0,7899350430,17011,2024
662981,35,-15779.0,7905094022,16709,2024
737960,15,-2903.0,7952992299,15901,2024
656972,43,1574.0,7901324267,16251,2024
654674,23,-6123.0,7899820210,16059,2024
674122,21,583.0,7911243205,16059,2024
643219,8,2405.0,7894809531,16059,2024
638891,12,-98.0,7891281116,16945,2024
691822,35,-20522.0,7921748820,17059,2024
676094,18,-959.0,7912763287,16059,2024
652449,16,1664.0,7899024371,16059,2024
713726,6,-1338.0,7936088568,17021,2024
661666,8,508.0,7904149200,16312,2024
684474,7,1802.0,7917643930,17059,2024
689765,20,-4818.0,7920340944,15901,2024
678951,19,145.0,7914494572,16059,2024
702974,9,-1264.0,7928921129,15901,2024
640816,27,-1609.0,7892898294,16635,2024
737451,5,-153.0,7952304316,16635,2024
734413,8,784.0,7949865804,16710,2024
661334,18,1806.0,7904006904,16312,2024
648684,10,176.0,7897531620,16059,2024
711826,22,1624.0,7934896500,16312,2024
707588,2,29.0,7931660063,16059,2024
672449,1,0.0,7909767041,16059,2024
719964,8,-6186.0,7939726191,17021,2024
652585,20,-3766.0,7899040375,16312,2024
699928,18,7308.0,7927623023,16059,2024
693911,4,-634.0,7923422214,15901,2024
684478,11,3428.0,7917643930,17059,2024
834984,13,4697.0,8004611508,17233,2024
761421,16,6992.0,7963099970,16059,2024
770651,8,2023.0,7966111061,16635,2024
825992,24,-9807.0,7999196876,16710,2024
752051,6,-498.0,7959798354,17135,2024
830521,3,-3.0,8001816022,16710,2024
823067,1,0.0,7997565117,17126,2024
832086,7,803.0,8002914580,17199,2024
838345,13,3755.0,8007234169,17272,2024
820245,2,-43.0,7995958688,17126,2024
781437,11,2146.0,7972214607,15901,2024
809982,25,-4543.0,7989719718,17163,2024
793013,27,-6286.0,7980272107,17111,2024
830064,9,3090.0,8001637672,15901,2024
739958,35,-6328.0,7955894234,17108,2024
797206,15,3682.0,7982422926,16933,2024
760805,13,-49.0,7962828729,17135,2024
771615,4,811.0,7966441570,17135,2024
785749,1,583.0,7975331380,17119,2024
829916,2,-66.0,8001589245,17126,2024
782786,5,126.0,7973195242,16635,2024
769757,7,-3031.0,7965787791,16251,2024
762900,24,10979.0,7963521503,17135,2024
750677,30,-777.0,7959118909,16710,2024
749152,1,200.0,7958787285,17109,2024
779781,3,256.0,7971540701,15901,2024
814274,36,-18390.0,7991943768,15901,2024
769246,1,0.0,7965547434,16251,2024
824428,34,3837.0,7998330291,17163,2024
799419,20,-3199.0,7983074520,17111,2024
761254,20,8979.0,7963052182,17135,2024
751538,8,845.0,7959439999,16059,2024
770815,24,3427.0,7966176080,16635,2024
779539,20,4606.0,7971192587,15901,2024
806635,2,1001.0,7987812524,15898,2024
745311,4,246.0,7957865650,17091,2024
739301,41,-17552.0,7954775618,16710,2024
749124,1,-100.0,7958785791,15901,2024
805705,32,4360.0,7987407579,16313,2024
764622,34,11816.0,7964127460,17135,2024
823916,6,327.0,7997964642,15901,2024
835517,36,-4773.0,8005004313,17126,2024
780270,6,1688.0,7971915041,17233,2024
769241,14,16391.0,7965546000,16274,2024
813611,37,22113.0,7991505557,15898,2024
837769,5,489.0,8007010969,15901,2024
805999,15,4154.0,7987480026,16313,2024
775063,4,-1035.0,7968068749,16312,2024
771460,6,1311.0,7966403751,16312,2024
754636,8,-43.0,7960434458,17092,2024
779548,1,0.0,7971227703,17233,2024
765122,16,8094.0,7964394195,17135,2024
766924,44,5920.0,7964966577,17135,2024
747063,38,11147.0,7958339498,17122,2024
795312,39,-1493.0,7981398073,17119,2024
814395,6,-2746.0,7992049210,17170,2024
793323,27,22947.0,7980511789,17111,2024
759030,6,527.0,7961803237,15901,2024
817032,20,2347.0,7993633358,17163,2024
838569,9,2537.0,8007346033,17272,2024
753723,24,-5020.0,7960230409,17135,2024
817113,14,2986.0,7993794372,17163,2024
742037,17,6105.0,7956743714,15898,2024
751315,23,12753.0,7959375729,17135,2024
838691,26,-1308.0,8007418942,17272,2024
803583,34,10471.0,7985929572,17119,2024
803670,20,-1824.0,7985939485,17233,2024
820128,8,2889.0,7995910898,15901,2024
746855,12,-380.0,7958252842,17091,2024
830420,7,-677.0,8001774729,16313,2024
762695,36,-14146.0,7963437841,17135,2024
794046,19,1048.0,7981100104,16313,2024
829037,28,14832.0,8001169768,15901,2024
828596,1,0.0,8000796456,17233,2024
746499,36,5260.0,7958157076,17122,2024
816578,13,3182.0,7993303715,17111,2024
778438,6,-583.0,7970582926,17233,2024
793504,20,-9116.0,7980686930,17111,2024
808433,6,-685.0,7988855303,15898,2024
791112,16,-4363.0,7979337000,16635,2024
800584,24,1180.0,7983966932,17233,2024
832721,15,3174.0,8003040161,17233,2024
748277,21,-12954.0,7958557672,17135,2024
835079,28,12509.0,8004661358,17184,2024
762080,14,2590.0,7963294952,17135,2024
789011,34,9252.0,7977645739,17119,2024
739593,31,-8341.0,7955458574,16710,2024
760758,23,1914.0,7962823711,17135,2024
757021,10,-784.0,7961227177,15901,2024
838157,21,-7791.0,8007156656,16251,2024
791401,11,201.0,7979646007,16635,2024
833824,30,8150.0,8003648006,16710,2024
815919,28,-731.0,7992809373,17233,2024
820795,13,1159.0,7996298866,15901,2024
741271,11,-1889.0,7956293590,17108,2024
831495,10,316.0,8002540551,17126,2024
786429,21,-26226.0,7975735093,16274,2024
829284,21,6246.0,8001430248,17233,2024
802512,24,14168.0,7984895215,15901,2024
790635,2,85.0,7978726032,15901,2024
751518,39,11019.0,7959415931,17135,2024
748679,1,0.0,7958688271,16059,2024
834656,14,7639.0,8004353449,17160,2024
793969,24,11741.0,7981079352,16313,2024
773442,16,1325.0,7967108718,16059,2024
762788,9,2143.0,7963503186,17135,2024
774873,15,-6593.0,7967981358,16312,2024
779192,21,-19300.0,7970854230,17184,2024
782224,45,10662.0,7972639018,16251,2024
807974,7,-612.0,7988737082,16313,2024
808812,30,4548.0,7989006827,15901,2024
788359,23,-3888.0,7977174909,15901,2024
784288,31,-6404.0,7974260231,17119,2024
808002,8,-1847.0,7988740461,17199,2024
753729,30,-15155.0,7960230409,17135,2024
816219,61,-11381.0,7993019694,15901,2024
769733,25,-5144.0,7965777165,17135,2024
834808,15,2166.0,8004468910,17199,2024
816577,12,3614.0,7993303715,17111,2024
788581,28,10518.0,7977284672,15901,2024
785702,21,5474.0,7975295813,17233,2024
801280,52,-5263.0,7984221500,16933,2024
758461,8,-5180.0,7961626372,17135,2024
835826,23,-7978.0,8005255892,16251,2024
838485,30,-23410.0,8007322460,16251,2024
828132,11,775.0,8000501147,17126,2024
793386,16,-7501.0,7980582995,15901,2024
794695,29,-11382.0,7981226191,17233,2024
769523,15,7322.0,7965696713,16251,2024
780453,2,114.0,7971996272,17233,2024
812002,8,1983.0,7990721437,17170,2024
817805,29,7797.0,7994279625,17199,2024
799668,33,-18298.0,7983251946,17111,2024
831923,7,-932.0,8002879390,17233,2024
836760,24,-15014.0,8006229575,17199,2024
833893,3,-231.0,8003730570,15901,2024
739450,23,81.0,7955061919,16710,2024
793570,8,-1646.0,7980758073,15901,2024
764871,10,-754.0,7964209877,17135,2024
788451,12,128.0,7977231132,17119,2024
833557,25,-4925.0,8003448511,17233,2024
786955,12,7677.0,7976006269,16274,2024
816868,34,13089.0,7993504510,15901,2024
768294,19,-13960.0,7965230640,16274,2024
833277,12,-21.0,8003318239,17233,2024
781605,10,2784.0,7972328500,15898,2024
805228,8,-709.0,7987276010,17233,2024
802240,57,40314.0,7984737209,17119,2024
796080,26,1680.0,7981801871,17233,2024
785279,29,170.0,7974572430,16251,2024
753345,16,-265.0,7960194950,16059,2024
759278,30,8841.0,7961934324,16710,2024
781075,25,-2658.0,7972138059,15898,2024
805427,16,-784.0,7987333281,15901,2024
739408,24,-5795.0,7954946964,16710,2024
836899,38,4648.0,8006352667,15901,2024
798717,23,-705.0,7982758768,17111,2024
772300,20,9796.0,7966556088,17184,2024
793028,42,-27547.0,7980272107,17111,2024
825083,20,7896.0,7998775446,16313,2024
792735,31,-8440.0,7980063599,17111,2024
747998,55,4423.0,7958517089,17135,2024
816148,19,3849.0,7993010872,17233,2024
780372,23,-13502.0,7971950676,16313,2024
754328,25,-11934.0,7960318671,17135,2024
816720,11,968.0,7993426519,15898,2024
798617,30,6554.0,7982718337,16313,2024
763395,3,-795.0,7963706852,17135,2024
800078,17,-3799.0,7983544820,15901,2024
819310,5,-900.0,7995156607,16251,2024
813282,24,-4619.0,7991367228,17233,2024
834745,16,2209.0,8004419727,17233,2024
777757,27,3662.0,7970130689,15901,2024
743724,5,1591.0,7957466904,16059,2024
753328,25,11743.0,7960193710,16059,2024
827850,19,4267.0,8000350939,15901,2024
829466,20,2047.0,8001483004,17233,2024
756601,31,-816.0,7961081634,16635,2024
785940,14,2024.0,7975410015,17119,2024
828235,2,403.0,8000533872,15901,2024
740519,23,-18218.0,7956042249,15901,2024
761729,25,7166.0,7963201761,17135,2024
803010,2,-65.0,7985605372,17233,2024
821299,5,836.0,7996629088,16274,2024
738929,12,-4445.0,7954328690,16059,2024
763099,21,-2753.0,7963572468,17135,2024
768692,3,349.0,7965342951,17135,2024
763087,9,102.0,7963572468,17135,2024
781019,24,370.0,7972110708,16313,2024
803966,45,9472.0,7986104685,17111,2024
755521,12,15434.0,7960638172,17135,2024
774373,13,128.0,7967753193,17233,2024
801578,33,2850.0,7984421178,15901,2024
794699,1,0.0,7981226220,16933,2024
759015,23,-3641.0,7961780978,16059,2024
757447,8,-1012.0,7961326542,17135,2024
757329,4,340.0,7961309161,17135,2024
807616,21,-8722.0,7988605224,17233,2024
739227,4,199.0,7954774813,15898,2024
808180,2,-149.0,7988782816,15898,2024
809452,11,4367.0,7989366566,15898,2024
770392,15,-2130.0,7966027443,17135,2024
765941,45,-11837.0,7964757183,17135,2024
831717,25,-190.0,8002686211,17163,2024
795759,9,-517.0,7981607273,17233,2024
829622,31,6931.0,8001522798,17199,2024
821677,25,-6107.0,7996827815,17126,2024
788594,13,2447.0,7977320627,17233,2024
824021,13,-138.0,7998064072,15901,2024
778332,11,-1612.0,7970557099,15901,2024
746483,20,-32.0,7958157076,17122,2024
