no,time,type,slot,key,player_slot,value,killer,team,unit,match_id,leagueid,data_year
87905,1079.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7020508753,15035,2023
133616,99.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,9,3.0,,,,,7059742362,15140,2023
120183,1913.0,CHAT_MESSAGE_COURIER_LOST,,,,90.0,3.0,3.0,,7045800773,14691,2023
127406,1106.0,building_kill,8.0,npc_dota_goodguys_tower1_bot,131.0,,,,npc_dota_hero_snapfire,7053777089,14915,2023
76738,1276.0,CHAT_MESSAGE_AEGIS,1.0,,1.0,,,,,7012196842,15018,2023
99897,1093.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_melee,7029374511,15089,2023
59927,2498.0,building_kill,5.0,npc_dota_goodguys_tower3_bot,128.0,,,,npc_dota_hero_dawnbreaker,7000244247,14972,2023
118351,1739.0,building_kill,6.0,npc_dota_goodguys_tower2_mid,129.0,,,,npc_dota_hero_weaver,7043981424,15057,2023
61484,2290.0,building_kill,,npc_dota_goodguys_melee_rax_bot,,,,,npc_dota_creep_badguys_ranged,7001539430,14999,2023
105324,1358.0,CHAT_MESSAGE_COURIER_LOST,,,,100.0,131.0,2.0,,7032774243,15074,2023
118501,1217.0,building_kill,5.0,npc_dota_goodguys_tower1_top,128.0,,,,npc_dota_hero_lina,7044185628,14915,2023
115420,1005.0,building_kill,6.0,npc_dota_goodguys_tower1_mid,129.0,,,,npc_dota_hero_tiny,7040482034,14915,2023
136064,2079.0,building_kill,7.0,npc_dota_goodguys_range_rax_bot,130.0,,,,npc_dota_hero_naga_siren,7062083716,15086,2023
129323,3068.0,building_kill,5.0,npc_dota_goodguys_range_rax_mid,128.0,,,,npc_dota_hero_terrorblade,7056421797,15153,2023
114445,631.0,building_kill,6.0,npc_dota_goodguys_tower1_bot,129.0,,,,npc_dota_hero_enchantress,7039795000,14933,2023
47797,1872.0,CHAT_MESSAGE_AEGIS,4.0,,4.0,,,,,6991128889,14972,2023
137315,1776.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7063447162,14981,2023
68214,618.0,building_kill,,npc_dota_goodguys_tower1_bot,,,,,npc_dota_creep_badguys_ranged,7006095954,15018,2023
119989,433.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_badguys_siege,7045596935,12903,2023
68715,1542.0,CHAT_MESSAGE_AEGIS,8.0,,131.0,,,,,7006416720,14999,2023
116802,2409.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7042000738,15057,2023
136393,2270.0,building_kill,,npc_dota_goodguys_tower2_mid,,,,,npc_dota_badguys_siege,7062453801,14894,2023
118165,1736.0,building_kill,7.0,npc_dota_goodguys_tower3_bot,130.0,,,,npc_dota_hero_furion,7043733263,15074,2023
50283,1269.0,building_kill,,npc_dota_badguys_tower2_bot,,,,,npc_dota_goodguys_siege,6992971546,14565,2023
54867,1394.0,CHAT_MESSAGE_AEGIS,8.0,,131.0,,,,,6996528152,14659,2023
71194,2843.0,building_kill,1.0,npc_dota_badguys_range_rax_top,1.0,,,,npc_dota_hero_leshrac,7008213772,15021,2023
139736,2370.0,building_kill,3.0,npc_dota_badguys_range_rax_mid,3.0,,,,npc_dota_hero_lone_druid,7065729838,14659,2023
107573,1904.0,building_kill,9.0,npc_dota_goodguys_tower2_top,132.0,,,,npc_dota_hero_lina,7034333182,15075,2023
66075,2801.0,building_kill,,npc_dota_badguys_tower2_mid,,,,,npc_dota_goodguys_siege,7004695301,15021,2023
133215,1950.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7059427665,14981,2023
57316,2317.0,building_kill,5.0,npc_dota_goodguys_tower2_top,128.0,,,,npc_dota_hero_furion,6998212583,14859,2023
111969,2128.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7037582933,14894,2023
92121,2062.0,building_kill,5.0,npc_dota_goodguys_tower4,128.0,,,,npc_dota_hero_lina,7024003294,14659,2023
98197,2680.0,building_kill,,npc_dota_badguys_melee_rax_bot,,,,,npc_dota_creep_goodguys_melee_upgraded,7028374970,15074,2023
68183,2504.0,building_kill,,npc_dota_badguys_tower2_mid,,,,,npc_dota_creep_goodguys_melee,7006065824,14860,2023
112530,2085.0,CHAT_MESSAGE_COURIER_LOST,,,,115.0,132.0,2.0,,7037885407,14915,2023
57773,1337.0,CHAT_MESSAGE_COURIER_LOST,,,,95.0,1.0,3.0,,6998604836,14565,2023
140584,1910.0,building_kill,1.0,npc_dota_badguys_tower4,1.0,,,,npc_dota_hero_rubick,7066453469,14933,2023
68939,2029.0,building_kill,9.0,npc_dota_goodguys_range_rax_mid,132.0,,,,npc_dota_hero_monkey_king,7006577879,15018,2023
107766,1858.0,building_kill,0.0,npc_dota_badguys_range_rax_top,0.0,,,,npc_dota_hero_lina,7034496227,15035,2023
96958,34.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,8,3.0,,,,,7027425363,15027,2023
64744,1368.0,building_kill,3.0,npc_dota_badguys_tower1_bot,3.0,,,,npc_dota_hero_life_stealer,7004107221,14753,2023
63570,1893.0,building_kill,6.0,npc_dota_goodguys_tower3_mid,129.0,,,,npc_dota_hero_furion,7003396540,14999,2023
76527,107.0,CHAT_MESSAGE_COURIER_LOST,,,,30.0,129.0,2.0,,7012082894,14857,2023
122076,1453.0,building_kill,9.0,npc_dota_goodguys_melee_rax_mid,132.0,,,,npc_dota_hero_furion,7047262921,14915,2023
109545,809.0,building_kill,7.0,npc_dota_goodguys_tower1_mid,130.0,,,,npc_dota_hero_lina,7035784250,15089,2023
121865,569.0,building_kill,5.0,npc_dota_goodguys_tower1_bot,128.0,,,,npc_dota_hero_death_prophet,7047027986,14691,2023
58916,1609.0,CHAT_MESSAGE_AEGIS,1.0,,1.0,,,,,6999539291,14972,2023
67975,1487.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7006019108,14894,2023
142954,1073.0,building_kill,9.0,npc_dota_goodguys_tower2_mid,132.0,,,,npc_dota_hero_rubick,7068205576,14894,2023
61966,298.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,3.0,3.0,,7002100837,15021,2023
59668,723.0,building_kill,1.0,npc_dota_badguys_tower1_mid,1.0,,,,npc_dota_hero_enchantress,7000023040,14565,2023
79116,984.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_goodguys_siege,7014160256,15018,2023
48213,2919.0,building_kill,,npc_dota_badguys_range_rax_top,,,,,npc_dota_goodguys_siege,6991492993,14565,2023
43885,1624.0,building_kill,3.0,npc_dota_badguys_tower3_top,3.0,,,,npc_dota_hero_ember_spirit,6988780310,14953,2023
96816,1324.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7027186252,14928,2023
81088,1459.0,building_kill,1.0,npc_dota_badguys_range_rax_mid,1.0,,,,npc_dota_hero_furion,7015474441,14999,2023
57443,122.0,CHAT_MESSAGE_COURIER_LOST,,,,30.0,0.0,3.0,,6998314288,14565,2023
118720,1940.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7044530312,14933,2023
66660,1234.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,2.0,,7005139192,14857,2023
89468,1738.0,building_kill,4.0,npc_dota_badguys_melee_rax_top,4.0,,,,npc_dota_hero_furion,7021686812,14933,2023
94759,2195.0,building_kill,,npc_dota_badguys_tower2_bot,,,,,npc_dota_creep_goodguys_melee,7025486799,14915,2023
83945,1859.0,building_kill,0.0,npc_dota_badguys_tower1_bot,0.0,,,,npc_dota_hero_nevermore,7017425147,15021,2023
107968,1573.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_melee,7034641360,14659,2023
45810,1262.0,building_kill,,npc_dota_badguys_tower1_bot,,,,,npc_dota_creep_goodguys_flagbearer,6989944345,14933,2023
142445,3999.0,building_kill,1.0,npc_dota_badguys_melee_rax_mid,1.0,,,,npc_dota_hero_morphling,7067983733,15147,2023
139407,2512.0,building_kill,8.0,npc_dota_goodguys_melee_rax_mid,131.0,,,,npc_dota_hero_beastmaster,7065469988,15142,2023
66328,1400.0,building_kill,3.0,npc_dota_badguys_tower2_bot,3.0,,,,npc_dota_hero_dazzle,7004834765,14565,2023
53678,55.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,4,131.0,,,,,6995310483,14659,2023
116820,1380.0,building_kill,4.0,npc_dota_badguys_tower1_mid,4.0,,,,npc_dota_hero_templar_assassin,7042003313,14691,2023
112582,-26.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,7,3.0,,,,,7037910376,14915,2023
77443,1370.0,building_kill,3.0,npc_dota_badguys_tower3_mid,3.0,,,,npc_dota_hero_sniper,7012807797,14933,2023
124958,1151.0,building_kill,5.0,npc_dota_goodguys_tower2_bot,128.0,,,,npc_dota_hero_beastmaster,7050669626,14915,2023
57579,2053.0,building_kill,7.0,npc_dota_goodguys_tower3_bot,130.0,,,,npc_dota_hero_marci,6998394643,14857,2023
104922,2396.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_morphling,7032404781,15089,2023
98905,2605.0,building_kill,4.0,npc_dota_badguys_melee_rax_bot,4.0,,,,npc_dota_hero_leshrac,7028835320,15089,2023
89472,49.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,0.0,3.0,,7021723788,14999,2023
239978,1543.0,building_kill,6.0,npc_dota_goodguys_tower3_mid,129.0,,,,npc_dota_hero_muerta,7149259205,14915,2023
166415,1845.0,CHAT_MESSAGE_COURIER_LOST,,,,70.0,2.0,3.0,,7085012437,15135,2023
175645,1938.0,building_kill,9.0,npc_dota_goodguys_melee_rax_mid,132.0,,,,npc_dota_hero_abaddon,7092997859,14915,2023
230986,1840.0,building_kill,6.0,npc_dota_goodguys_tower2_bot,129.0,,,,npc_dota_hero_pangolier,7138736829,14915,2023
157045,1951.0,building_kill,2.0,npc_dota_badguys_tower2_bot,2.0,,,,npc_dota_hero_ursa,7077345673,14981,2023
235515,64.0,CHAT_MESSAGE_FIRSTBLOOD,5.0,4,128.0,,,,,7144100477,14915,2023
228061,1083.0,building_kill,1.0,npc_dota_badguys_tower2_top,1.0,,,,npc_dota_hero_doom_bringer,7135387479,15109,2023
237080,1508.0,building_kill,0.0,npc_dota_badguys_tower2_mid,0.0,,,,npc_dota_hero_muerta,7146034818,15026,2023
243339,812.0,CHAT_MESSAGE_COURIER_LOST,,,,55.0,3.0,3.0,,7153663689,15128,2023
225239,2150.0,building_kill,0.0,npc_dota_badguys_melee_rax_mid,0.0,,,,npc_dota_hero_spectre,7132392476,12903,2023
186431,1030.0,building_kill,8.0,npc_dota_goodguys_tower1_mid,131.0,,,,npc_dota_hero_techies,7100839870,15196,2023
214976,1391.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7125077995,15218,2023
198007,1651.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_creep_badguys_melee,7109394342,14659,2023
235058,1017.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_creep_badguys_ranged,7143480986,12903,2023
144952,2043.0,building_kill,,npc_dota_badguys_tower4,,,,,npc_dota_creep_goodguys_melee_upgraded_mega,7069151656,15147,2023
202200,591.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_beastmaster,7112643045,15138,2023
165799,873.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_beastmaster,7084370014,14915,2023
176609,-18.0,CHAT_MESSAGE_FIRSTBLOOD,5.0,2,128.0,,,,,7093723021,15227,2023
190743,704.0,CHAT_MESSAGE_COURIER_LOST,,,,55.0,-1.0,2.0,,7103582540,15195,2023
234910,1154.0,CHAT_MESSAGE_COURIER_LOST,,,,80.0,1.0,3.0,,7143329985,15109,2023
187780,2813.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_slark,7101565469,15196,2023
174751,1728.0,building_kill,4.0,npc_dota_badguys_range_rax_mid,4.0,,,,npc_dota_hero_templar_assassin,7092145591,15199,2023
167894,1036.0,building_kill,5.0,npc_dota_goodguys_tower1_bot,128.0,,,,npc_dota_hero_furion,7086499189,14933,2023
155671,2583.0,building_kill,3.0,npc_dota_badguys_range_rax_top,3.0,,,,npc_dota_hero_drow_ranger,7076047531,14783,2023
154146,991.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_badguys_siege,7074883704,14659,2023
184775,1396.0,building_kill,9.0,npc_dota_goodguys_tower2_mid,132.0,,,,npc_dota_hero_templar_assassin,7099898476,15196,2023
219268,2008.0,building_kill,7.0,npc_dota_goodguys_range_rax_mid,130.0,,,,npc_dota_hero_axe,7127622461,14691,2023
174240,2016.0,building_kill,9.0,npc_dota_goodguys_range_rax_bot,132.0,,,,npc_dota_hero_nevermore,7091618922,15109,2023
229422,-48.0,CHAT_MESSAGE_FIRSTBLOOD,2.0,6,2.0,,,,,7136941954,15249,2023
204413,1353.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_creep_badguys_flagbearer,7114443165,15088,2023
166248,1558.0,building_kill,2.0,npc_dota_badguys_range_rax_mid,2.0,,,,npc_dota_hero_lone_druid,7084896858,14933,2023
156532,1567.0,building_kill,0.0,npc_dota_badguys_tower2_top,0.0,,,,npc_dota_hero_furion,7076725006,15133,2023
175809,1912.0,building_kill,9.0,npc_dota_goodguys_tower3_mid,132.0,,,,npc_dota_hero_monkey_king,7093105985,15126,2023
184533,1977.0,building_kill,1.0,npc_dota_badguys_range_rax_bot,1.0,,,,npc_dota_hero_dawnbreaker,7099739048,15109,2023
211629,1051.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_creep_goodguys_flagbearer,7122259749,15196,2023
150305,1863.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_snapfire,7072037732,14915,2023
144295,482.0,building_kill,0.0,npc_dota_badguys_tower1_top,0.0,,,,npc_dota_hero_furion,7068898836,15146,2023
154118,156.0,CHAT_MESSAGE_COURIER_LOST,,,,30.0,3.0,3.0,,7074869126,15125,2023
210699,1540.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7121448848,14915,2023
169616,2984.0,building_kill,9.0,npc_dota_goodguys_range_rax_mid,132.0,,,,npc_dota_hero_troll_warlord,7088046752,15135,2023
228910,2079.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7136397265,15267,2023
240511,1672.0,building_kill,6.0,npc_dota_goodguys_tower3_mid,129.0,,,,npc_dota_hero_void_spirit,7150102348,15257,2023
185264,1548.0,building_kill,6.0,npc_dota_goodguys_tower3_bot,129.0,,,,npc_dota_hero_furion,7100135918,14753,2023
174235,1891.0,building_kill,8.0,npc_dota_goodguys_tower3_mid,131.0,,,,npc_dota_hero_earthshaker,7091618922,15109,2023
218605,2046.0,CHAT_MESSAGE_AEGIS,2.0,,2.0,,,,,7127329696,15249,2023
242763,2230.0,building_kill,8.0,npc_dota_goodguys_range_rax_top,131.0,,,,npc_dota_hero_rubick,7152915483,15213,2023
210993,1816.0,building_kill,,npc_dota_goodguys_tower2_bot,,,,,npc_dota_creep_badguys_melee,7121689345,14691,2023
180057,1622.0,CHAT_MESSAGE_COURIER_LOST,,,,100.0,1.0,3.0,,7096398453,15088,2023
176454,1955.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7093538231,15227,2023
159630,1325.0,building_kill,1.0,npc_dota_badguys_tower2_top,1.0,,,,npc_dota_hero_leshrac,7079305035,15135,2023
184542,53.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,131.0,2.0,,7099769910,15196,2023
170116,642.0,building_kill,6.0,npc_dota_goodguys_tower1_top,129.0,,,,npc_dota_hero_luna,7088469371,15140,2023
171918,734.0,building_kill,7.0,npc_dota_goodguys_tower2_bot,130.0,,,,npc_dota_hero_dragon_knight,7089944331,14933,2023
152057,2173.0,CHAT_MESSAGE_COURIER_LOST,,,,90.0,130.0,2.0,,7073203830,15140,2023
200306,1750.0,CHAT_MESSAGE_AEGIS,1.0,,1.0,,,,,7111043135,15109,2023
219389,2521.0,building_kill,2.0,npc_dota_badguys_range_rax_bot,2.0,,,,npc_dota_hero_lone_druid,7127701370,14915,2023
198317,706.0,building_kill,8.0,npc_dota_goodguys_tower1_mid,131.0,,,,npc_dota_hero_riki,7109603143,14915,2023
164024,611.0,building_kill,8.0,npc_dota_badguys_tower1_bot,131.0,,,,npc_dota_hero_beastmaster,7082894830,15086,2023
222026,1409.0,building_kill,1.0,npc_dota_badguys_tower1_bot,1.0,,,,npc_dota_hero_ursa,7129627498,15251,2023
243563,2925.0,building_kill,,npc_dota_badguys_tower3_bot,,,,,npc_dota_creep_goodguys_melee,7153802557,15250,2023
158717,1357.0,building_kill,5.0,npc_dota_goodguys_tower2_mid,128.0,,,,npc_dota_hero_luna,7078825144,14753,2023
222107,1591.0,building_kill,8.0,npc_dota_goodguys_tower3_mid,131.0,,,,npc_dota_hero_void_spirit,7129662805,15257,2023
147031,555.0,building_kill,1.0,npc_dota_badguys_tower1_top,1.0,,,,npc_dota_hero_death_prophet,7070257133,15146,2023
156309,2457.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7076535086,15133,2023
243685,1669.0,building_kill,4.0,npc_dota_badguys_tower2_mid,4.0,,,,npc_dota_hero_terrorblade,7153923775,14915,2023
208577,1511.0,building_kill,3.0,npc_dota_badguys_range_rax_bot,3.0,,,,npc_dota_hero_antimage,7119533391,15270,2023
208664,1901.0,building_kill,1.0,npc_dota_badguys_tower2_mid,1.0,,,,npc_dota_hero_naga_siren,7119588186,15138,2023
225122,1488.0,CHAT_MESSAGE_COURIER_LOST,,,,70.0,4.0,3.0,,7132302119,15251,2023
151849,1709.0,building_kill,,npc_dota_badguys_range_rax_top,,,,,npc_dota_creep_goodguys_melee,7073036327,15085,2023
235414,-22.0,CHAT_MESSAGE_FIRSTBLOOD,0.0,5,0.0,,,,,7143953370,14915,2023
167689,1863.0,building_kill,1.0,npc_dota_badguys_melee_rax_top,1.0,,,,npc_dota_hero_slardar,7086258231,15086,2023
199040,1055.0,building_kill,1.0,npc_dota_badguys_tower2_bot,1.0,,,,npc_dota_hero_doom_bringer,7110006506,15195,2023
234031,49.0,CHAT_MESSAGE_FIRSTBLOOD,7.0,3,130.0,,,,,7142165314,14915,2023
233590,2092.0,CHAT_MESSAGE_COURIER_LOST,,,,90.0,3.0,3.0,,7141713914,14915,2023
151493,2258.0,building_kill,5.0,npc_dota_goodguys_tower3_top,128.0,,,,npc_dota_hero_templar_assassin,7072889123,15146,2023
221572,522.0,building_kill,,npc_dota_badguys_tower1_mid,,,,,npc_dota_creep_goodguys_ranged,7129311030,14915,2023
183432,1490.0,building_kill,9.0,npc_dota_goodguys_tower2_mid,132.0,,,,npc_dota_hero_mirana,7099360168,14659,2023
198498,45.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,131.0,2.0,,7109745171,15141,2023
213427,1661.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7123593705,14933,2023
196106,1722.0,building_kill,1.0,npc_dota_badguys_melee_rax_mid,1.0,,,,npc_dota_hero_abaddon,7107833287,15195,2023
205578,70.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,131.0,2.0,,7115436185,15195,2023
237715,665.0,building_kill,1.0,npc_dota_badguys_tower1_top,1.0,,,,npc_dota_hero_undying,7146436506,14915,2023
153271,733.0,building_kill,5.0,npc_dota_goodguys_tower1_bot,128.0,,,,npc_dota_hero_dark_seer,7074317476,14783,2023
240073,1152.0,CHAT_MESSAGE_COURIER_LOST,,,,95.0,2.0,3.0,,7149341796,15026,2023
167074,2071.0,building_kill,4.0,npc_dota_badguys_tower3_mid,4.0,,,,npc_dota_hero_jakiro,7085472887,15109,2023
194005,1707.0,building_kill,6.0,npc_dota_goodguys_tower2_mid,129.0,,,,npc_dota_hero_mirana,7106146337,14659,2023
144587,4275.0,building_kill,0.0,npc_dota_badguys_melee_rax_bot,0.0,,,,npc_dota_hero_lycan,7069015073,15125,2023
165752,133.0,CHAT_MESSAGE_FIRSTBLOOD,0.0,8,0.0,,,,,7084305334,15137,2023
162015,1364.0,building_kill,,npc_dota_goodguys_range_rax_mid,,,,,npc_dota_creep_badguys_melee_upgraded,7081172558,14659,2023
243151,5.0,CHAT_MESSAGE_FIRSTBLOOD,4.0,5,4.0,,,,,7153358930,15257,2023
196395,795.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_creep_goodguys_melee,7108000775,15109,2023
238818,112.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,0.0,3.0,,7147843905,15026,2023
220913,1191.0,building_kill,6.0,npc_dota_badguys_tower1_mid,129.0,,,,npc_dota_hero_void_spirit,7128912985,15251,2023
225789,789.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7132691465,12903,2023
146265,1791.0,building_kill,,npc_dota_goodguys_tower1_bot,,,,,npc_dota_creep_badguys_ranged,7069908731,14915,2023
236489,2208.0,CHAT_MESSAGE_COURIER_LOST,,,,120.0,3.0,3.0,,7144912145,15250,2023
191423,632.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,130.0,2.0,,7103899122,15223,2023
234278,2173.0,building_kill,2.0,npc_dota_badguys_range_rax_top,2.0,,,,npc_dota_hero_windrunner,7142777759,15250,2023
207506,646.0,CHAT_MESSAGE_COURIER_LOST,,,,65.0,132.0,2.0,,7118424970,15088,2023
195629,815.0,building_kill,,npc_dota_goodguys_tower1_bot,,,,,npc_dota_creep_badguys_melee,7107391072,14933,2023
156512,1490.0,building_kill,1.0,npc_dota_badguys_melee_rax_mid,1.0,,,,npc_dota_hero_marci,7076701787,14915,2023
153673,1589.0,building_kill,3.0,npc_dota_badguys_range_rax_top,3.0,,,,npc_dota_hero_abaddon,7074553128,15135,2023
239650,671.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_ranged,7149088497,15026,2023
198963,1862.0,CHAT_MESSAGE_AEGIS,7.0,,130.0,,,,,7109927769,14915,2023
178436,1545.0,building_kill,0.0,npc_dota_badguys_tower3_mid,0.0,,,,npc_dota_hero_luna,7095108302,14933,2023
167782,1258.0,building_kill,3.0,npc_dota_badguys_tower2_mid,3.0,,,,npc_dota_hero_monkey_king,7086393774,15118,2023
179867,2172.0,building_kill,1.0,npc_dota_badguys_range_rax_top,1.0,,,,npc_dota_hero_nevermore,7096184232,14915,2023
184186,2512.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7099632406,15196,2023
187218,1662.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7101234557,15227,2023
212968,1007.0,CHAT_MESSAGE_COURIER_LOST,,,,60.0,0.0,3.0,,7123059679,14691,2023
213806,2368.0,building_kill,7.0,npc_dota_goodguys_range_rax_bot,130.0,,,,npc_dota_hero_abyssal_underlord,7124037387,15267,2023
193353,364.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,6,3.0,,,,,7105436638,15138,2023
189282,1351.0,CHAT_MESSAGE_COURIER_LOST,,,,65.0,131.0,2.0,,7102472683,15227,2023
212996,1514.0,building_kill,6.0,npc_dota_goodguys_melee_rax_mid,129.0,,,,npc_dota_hero_antimage,7123075551,15109,2023
158723,288.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,6,3.0,,,,,7078835714,14753,2023
221213,399.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,1.0,3.0,,7129092037,15251,2023
174727,1292.0,building_kill,,npc_dota_badguys_tower1_bot,,,,,npc_dota_creep_goodguys_ranged,7092054348,14915,2023
239802,108.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,1,131.0,,,,,7149158642,15026,2023
221571,450.0,CHAT_MESSAGE_COURIER_LOST,,,,50.0,132.0,2.0,,7129311030,14915,2023
193575,1747.0,building_kill,0.0,npc_dota_badguys_tower3_mid,0.0,,,,npc_dota_hero_slark,7105687762,15136,2023
190696,1525.0,building_kill,5.0,npc_dota_goodguys_tower2_top,128.0,,,,npc_dota_hero_luna,7103568366,15126,2023
206274,2200.0,building_kill,6.0,npc_dota_goodguys_tower2_mid,129.0,,,,npc_dota_hero_shredder,7116211558,15196,2023
163455,2296.0,building_kill,1.0,npc_dota_badguys_melee_rax_bot,1.0,,,,npc_dota_hero_shredder,7082537623,15125,2023
240820,2031.0,building_kill,9.0,npc_dota_goodguys_melee_rax_mid,132.0,,,,npc_dota_hero_medusa,7150456828,15109,2023
243479,590.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_creep_goodguys_ranged,7153776248,15026,2023
233126,2120.0,building_kill,4.0,npc_dota_badguys_tower4,4.0,,,,npc_dota_hero_storm_spirit,7141285799,15026,2023
198380,1538.0,building_kill,3.0,npc_dota_badguys_tower2_mid,3.0,,,,npc_dota_hero_viper,7109649046,14915,2023
199689,2130.0,CHAT_MESSAGE_AEGIS,3.0,,3.0,,,,,7110500976,15088,2023
174517,664.0,building_kill,3.0,npc_dota_badguys_tower1_top,3.0,,,,npc_dota_hero_beastmaster,7091774578,14659,2023
185447,913.0,building_kill,6.0,npc_dota_goodguys_tower1_top,129.0,,,,npc_dota_hero_dragon_knight,7100205322,15196,2023
216996,602.0,CHAT_MESSAGE_COURIER_LOST,,,,60.0,128.0,2.0,,7126249762,15251,2023
222799,305.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,129.0,2.0,,7130440562,14915,2023
204662,1253.0,CHAT_MESSAGE_AEGIS,7.0,,130.0,,,,,7114773642,15088,2023
236917,1310.0,CHAT_MESSAGE_AEGIS,8.0,,131.0,,,,,7145753516,15268,2023
241754,1580.0,building_kill,2.0,npc_dota_badguys_tower1_bot,2.0,,,,npc_dota_hero_troll_warlord,7151754671,15213,2023
238887,2051.0,CHAT_MESSAGE_AEGIS,0.0,,0.0,,,,,7147902559,15250,2023
144444,899.0,building_kill,2.0,npc_dota_goodguys_tower1_mid,2.0,,,,npc_dota_hero_rubick,7068979993,15125,2023
198564,1074.0,building_kill,0.0,npc_dota_badguys_tower1_mid,0.0,,,,npc_dota_hero_zuus,7109760085,15109,2023
169865,1991.0,building_kill,,npc_dota_goodguys_tower2_mid,,,,,npc_dota_creep_badguys_melee,7088235933,15118,2023
193445,114.0,CHAT_MESSAGE_FIRSTBLOOD,5.0,1,128.0,,,,,7105552582,15223,2023
238551,1517.0,CHAT_MESSAGE_COURIER_LOST,,,,70.0,128.0,2.0,,7147685941,15128,2023
191949,1298.0,CHAT_MESSAGE_AEGIS,6.0,,129.0,,,,,7104421771,14933,2023
221862,2140.0,building_kill,6.0,npc_dota_goodguys_tower3_bot,129.0,,,,npc_dota_hero_monkey_king,7129488931,15251,2023
173288,1986.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7090980349,14933,2023
238271,1411.0,building_kill,0.0,npc_dota_badguys_tower2_bot,0.0,,,,npc_dota_hero_monkey_king,7147588854,15026,2023
186599,2176.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_badguys_siege,7100859465,15138,2023
210222,1977.0,building_kill,2.0,npc_dota_badguys_tower3_top,2.0,,,,npc_dota_hero_lycan,7121126014,15128,2023
207234,1016.0,building_kill,1.0,npc_dota_badguys_tower1_top,1.0,,,,npc_dota_hero_morphling,7117681788,15088,2023
201074,2027.0,building_kill,3.0,npc_dota_badguys_melee_rax_mid,3.0,,,,npc_dota_hero_terrorblade,7111707109,15196,2023
190273,91.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,130.0,2.0,,7103357038,14659,2023
