no,minute,exp,match_id,leagueid,data_year
251785,34,13390.0,7645483743,16109,2024
305928,4,-329.0,7671359103,16483,2024
337381,17,100.0,7691046794,16312,2024
256647,17,-3927.0,7647436036,15819,2024
248405,7,-927.0,7644113346,16390,2024
306906,11,-2212.0,7672295718,16443,2024
251589,21,7512.0,7645251866,15901,2024
282911,6,491.0,7658575362,16059,2024
328622,1,0.0,7685720879,16274,2024
315189,18,-4401.0,7676931557,15899,2024
322412,30,19805.0,7680605438,16059,2024
271744,23,5033.0,7654731445,16480,2024
294903,9,-239.0,7665297524,16483,2024
254933,33,-8016.0,7646856270,16390,2024
313357,32,-13167.0,7676045023,16344,2024
256490,9,-1921.0,7647399142,16059,2024
300330,16,11838.0,7668203147,15901,2024
313507,14,-1624.0,7676075780,15901,2024
310426,32,-6573.0,7674503834,16483,2024
331070,22,23667.0,7686963719,15901,2024
324329,4,-113.0,7681923828,16443,2024
309451,33,23936.0,7674032719,16519,2024
242803,22,-9374.0,7642227225,15901,2024
332321,6,-421.0,7687958436,15899,2024
263220,34,3182.0,7650274801,15890,2024
314995,22,-2345.0,7676796026,15898,2024
263721,22,-2537.0,7650519929,15890,2024
311808,18,-940.0,7675137665,16290,2024
331399,14,-1614.0,7687046287,16059,2024
313171,10,-38.0,7676016266,16059,2024
245289,4,-634.0,7643074806,16390,2024
249873,10,-1311.0,7644464612,15819,2024
266200,25,13067.0,7652052682,16390,2024
334742,9,-254.0,7689457411,15899,2024
302579,14,2138.0,7669504588,15901,2024
261081,53,10893.0,7649211454,16390,2024
328221,24,13060.0,7684877777,16109,2024
252322,16,-3458.0,7645772011,16059,2024
306975,10,1491.0,7672526098,16483,2024
287127,2,157.0,7660262599,15901,2024
293203,4,160.0,7664623259,16483,2024
263189,3,668.0,7650274801,15890,2024
307536,2,-197.0,7672829583,16344,2024
252779,21,-10798.0,7645895130,15819,2024
335590,32,5031.0,7689741178,16344,2024
263945,12,3134.0,7650574011,15890,2024
302772,10,-88.0,7669558462,16344,2024
291964,7,81.0,7664055409,16274,2024
259750,10,-1580.0,7648838865,16059,2024
258576,17,12416.0,7648374657,16390,2024
271533,6,-470.0,7654632634,16480,2024
317082,21,8557.0,7677698753,15898,2024
304551,14,917.0,7670830789,16312,2024
316871,21,3179.0,7677654988,16312,2024
253922,1,0.0,7646192496,16390,2024
262981,12,-2000.0,7650186899,16390,2024
337960,8,1585.0,7691198218,16312,2024
256972,40,12852.0,7647517611,16390,2024
254674,22,10902.0,7646704622,16390,2024
274122,25,4208.0,7655597428,16480,2024
243219,53,11100.0,7642436796,16427,2024
238891,35,-21159.0,7640719063,16407,2024
291822,11,6916.0,7664007753,15901,2024
276094,7,-2198.0,7656347943,16251,2024
252449,32,6413.0,7645811236,16059,2024
313726,23,-8002.0,7676114338,16483,2024
261666,28,2234.0,7649557443,16390,2024
284474,28,5969.0,7659040976,16290,2024
289765,20,-11399.0,7662712030,15901,2024
278951,35,-24.0,7657180386,16481,2024
302974,19,-3072.0,7669622361,16059,2024
240816,13,-137.0,7641189392,16390,2024
337451,25,4964.0,7691052392,16059,2024
334413,31,8499.0,7689249816,15898,2024
261334,47,-2439.0,7649349073,16290,2024
248684,3,260.0,7644139038,16390,2024
311826,36,-12665.0,7675137665,16290,2024
307588,28,-2781.0,7672835544,16483,2024
272449,34,-4345.0,7655033294,15901,2024
319964,25,2996.0,7679223833,16483,2024
252585,19,-8322.0,7645846428,16390,2024
299928,1,0.0,7668042611,15901,2024
293911,10,1583.0,7665062132,16059,2024
284478,32,2238.0,7659040976,16290,2024
434984,20,1104.0,7763418801,16059,2024
361421,9,-1398.0,7708828624,16109,2024
370651,9,-1.0,7716491024,15901,2024
425992,1,0.0,7755166882,16635,2024
352051,4,-35.0,7702045083,15901,2024
430521,1,0.0,7760345455,16312,2024
423067,18,-8771.0,7751771517,15901,2024
432086,7,-1659.0,7761251203,15901,2024
438345,13,2439.0,7765096743,16740,2024
420245,10,-728.0,7749578376,15922,2024
381437,19,1114.0,7725422465,16059,2024
409982,2,-196.0,7743596326,16534,2024
393013,29,19525.0,7732827601,16669,2024
430064,37,-9569.0,7759839939,16635,2024
339958,24,1727.0,7692515292,16059,2024
397206,6,540.0,7735425418,16059,2024
360805,3,-42.0,7708169116,16290,2024
371615,37,-1528.0,7716979372,15901,2024
385749,3,-52.0,7728086074,16109,2024
429916,25,292.0,7759605227,15901,2024
382786,25,21452.0,7726109508,16059,2024
369757,15,6617.0,7715872732,15901,2024
362900,8,829.0,7710348304,16518,2024
350677,2,0.0,7701137365,15901,2024
349152,16,457.0,7700420501,16312,2024
379781,22,-19187.0,7724500711,16059,2024
414274,16,-1531.0,7746638094,16312,2024
369246,6,734.0,7715283780,16059,2024
424428,12,-1024.0,7753310469,16059,2024
399419,6,-485.0,7736902945,16059,2024
361254,22,-8498.0,7708717497,16518,2024
351538,32,23125.0,7701721032,16518,2024
370815,24,7790.0,7716508168,16059,2024
379539,18,-10378.0,7724228724,15898,2024
406635,12,-997.0,7741105536,15899,2024
345311,39,-3202.0,7697708416,15898,2024
339301,31,1602.0,7692051041,15898,2024
349124,29,1309.0,7700409849,16312,2024
405705,16,-6774.0,7740415320,16669,2024
364622,3,181.0,7711256295,15901,2024
423916,16,-1207.0,7753067156,16312,2024
435517,6,1092.0,7764095705,15899,2024
380270,31,-10224.0,7725130022,16312,2024
369241,1,0.0,7715283780,16059,2024
413611,5,516.0,7746461772,16312,2024
437769,9,2812.0,7764966092,16740,2024
405999,14,-3444.0,7740712473,15901,2024
375063,5,-692.0,7720169390,16443,2024
371460,9,888.0,7716813674,15901,2024
354636,34,26082.0,7703253005,16518,2024
379548,2,123.0,7724261278,16059,2024
365122,17,5181.0,7711469199,15901,2024
366924,3,308.0,7712942296,15901,2024
347063,3,10.0,7698916654,16518,2024
395312,33,-46878.0,7734245735,16274,2024
414395,32,-15446.0,7746729341,15901,2024
393323,11,464.0,7733391697,16665,2024
359030,29,-32028.0,7706002180,16518,2024
417032,49,16828.0,7748069882,16312,2024
438569,13,786.0,7765145500,16740,2024
353723,9,3503.0,7702686097,15901,2024
417113,4,-10.0,7748098341,16632,2024
342037,22,-1079.0,7694048955,16109,2024
351315,1,69.0,7701649950,16518,2024
438691,49,11976.0,7765188736,16740,2024
403583,27,11937.0,7739132859,16059,2024
403670,17,281.0,7739279373,15899,2024
420128,15,-1291.0,7749535491,16632,2024
346855,13,-2084.0,7698824197,16312,2024
430420,21,-8858.0,7760308409,16312,2024
362695,43,11995.0,7710066098,16518,2024
394046,27,6941.0,7733788472,16534,2024
429037,2,-97.0,7758653240,16274,2024
428596,28,-4364.0,7758387847,15901,2024
346499,23,1847.0,7698729664,16586,2024
416578,8,383.0,7747962784,16312,2024
378438,26,16105.0,7723703601,16443,2024
393504,30,7533.0,7733512576,16059,2024
408433,15,-405.0,7742025452,16669,2024
391112,34,-23329.0,7731342865,16109,2024
400584,20,-7775.0,7737376934,16059,2024
432721,7,1471.0,7761903758,16635,2024
348277,13,-1191.0,7700058048,16109,2024
435079,15,-4052.0,7763520882,16730,2024
362080,24,-2660.0,7709340060,16586,2024
389011,9,-1322.0,7730042052,16312,2024
339593,7,912.0,7692251623,15899,2024
360758,48,-12067.0,7708000334,16290,2024
357021,6,693.0,7704777804,15901,2024
438157,37,14310.0,7765054524,15901,2024
391401,12,868.0,7731693317,16586,2024
433824,7,373.0,7762551102,16312,2024
415919,11,745.0,7747653309,16635,2024
420795,20,1415.0,7749786294,15901,2024
341271,2,40.0,7693447015,15901,2024
431495,25,-6546.0,7760753291,16730,2024
386429,17,3394.0,7728352338,16059,2024
429284,17,-12805.0,7758856997,15901,2024
402512,13,-9.0,7738538203,15901,2024
390635,23,-20477.0,7730814006,16059,2024
351518,12,3267.0,7701721032,16518,2024
348679,19,6025.0,7700313858,16059,2024
434656,22,10548.0,7763149299,16059,2024
393969,12,-946.0,7733772830,16669,2024
373442,32,8420.0,7718266959,16586,2024
362788,22,710.0,7710207360,16518,2024
374873,24,-3057.0,7719918203,16443,2024
379192,17,-8135.0,7723925265,16591,2024
382224,49,-3409.0,7725749882,15901,2024
407974,26,10173.0,7741614450,15901,2024
408812,9,350.0,7742384681,15899,2024
388359,14,-856.0,7729881676,16312,2024
384288,13,-4202.0,7726943576,16312,2024
408002,22,-4546.0,7741636355,16059,2024
353729,15,7424.0,7702686097,15901,2024
416219,29,809.0,7747824233,16312,2024
369733,21,-6410.0,7715856875,15898,2024
434808,1,-304.0,7763317164,15901,2024
416577,7,189.0,7747962784,16312,2024
388581,24,-7683.0,7729943506,16312,2024
385702,18,4107.0,7728030165,16109,2024
401280,3,74.0,7738032134,16635,2024
358461,24,7493.0,7705599168,16059,2024
435826,7,1121.0,7764315160,16059,2024
438485,4,617.0,7765111461,16740,2024
428132,10,1366.0,7757953709,15901,2024
393386,21,-8772.0,7733425899,16665,2024
394695,5,422.0,7734054439,16274,2024
369523,6,64.0,7715590266,16059,2024
380453,20,11233.0,7725176752,16059,2024
412002,12,13270.0,7745418938,16274,2024
417805,3,412.0,7748360451,16059,2024
399668,21,-8541.0,7736947300,16059,2024
431923,17,-424.0,7761053727,15901,2024
436760,3,270.0,7764550124,16730,2024
433893,37,-28955.0,7762563078,16730,2024
339450,11,966.0,7692179557,16109,2024
393570,35,-10403.0,7733557176,16586,2024
364871,29,-30917.0,7711314582,15901,2024
388451,11,1917.0,7729913475,16312,2024
433557,5,-66.0,7762438864,15922,2024
386955,8,2801.0,7728569565,15901,2024
416868,17,3291.0,7748039267,16632,2024
368294,62,32421.0,7714052316,15898,2024
433277,20,676.0,7762317263,16312,2024
381605,3,303.0,7725468797,16591,2024
405228,26,15320.0,7740080779,16669,2024
402240,10,-1474.0,7738465065,15901,2024
396080,8,876.0,7734677496,16669,2024
385279,11,-291.0,7727585088,15898,2024
353345,34,11104.0,7702416925,16518,2024
359278,29,15928.0,7706257513,15901,2024
381075,32,23778.0,7725326821,16586,2024
405427,11,627.0,7740189708,15901,2024
339408,6,441.0,7692128624,16109,2024
436899,30,-7551.0,7764607128,16740,2024
398717,22,8674.0,7736584450,15899,2024
372300,24,6137.0,7717846183,16109,2024
393028,4,276.0,7732999758,16109,2024
425083,15,-314.0,7753783788,16059,2024
392735,11,-1117.0,7732609622,15901,2024
347998,23,7043.0,7699937700,16109,2024
416148,14,-416.0,7747806498,16312,2024
380372,18,20278.0,7725157696,16443,2024
354328,44,36264.0,7703122772,16518,2024
416720,26,-5087.0,7748017308,16312,2024
398617,15,1347.0,7736516221,16109,2024
363395,13,-1879.0,7710810326,15899,2024
400078,6,-805.0,7737048416,16665,2024
419310,10,6366.0,7749290418,16059,2024
413282,5,223.0,7746365942,16059,2024
434745,11,-1036.0,7763210617,16730,2024
377757,7,281.0,7723400876,16109,2024
343724,8,482.0,7696006288,15899,2024
353328,17,3131.0,7702416925,16518,2024
427850,10,3748.0,7757626759,16635,2024
429466,2,92.0,7759065488,16632,2024
356601,20,8294.0,7704307968,15901,2024
385940,1,0.0,7728248000,16312,2024
428235,27,-19345.0,7758112288,15901,2024
340519,12,-1772.0,7692728260,16586,2024
361729,25,-17942.0,7709124116,16059,2024
403010,24,-11572.0,7738740586,15901,2024
421299,8,-1591.0,7750157597,16632,2024
338929,29,-24224.0,7691734605,15901,2024
363099,16,-1299.0,7710647376,16109,2024
368692,14,3438.0,7714873004,16591,2024
363087,4,93.0,7710647376,16109,2024
381019,8,173.0,7725299881,16312,2024
403966,12,2586.0,7739565544,15899,2024
355521,18,-3104.0,7703785886,16059,2024
374373,16,-6688.0,7718869441,15901,2024
401578,16,612.0,7738269829,16059,2024
394699,9,3867.0,7734054439,16274,2024
359015,14,-3363.0,7706002180,16518,2024
357447,7,612.0,7705182106,16109,2024
357329,1,-215.0,7705092243,15899,2024
407616,3,563.0,7741465537,15901,2024
339227,27,-1026.0,7691997006,15901,2024
408180,20,-10703.0,7741777712,15901,2024
409452,26,-15389.0,7743201861,16534,2024
370392,18,-5847.0,7716400418,16312,2024
365941,28,-8868.0,7712230342,15901,2024
431717,24,13082.0,7760913345,15901,2024
395759,46,15534.0,7734412683,16274,2024
429622,39,26907.0,7759259291,16632,2024
421677,25,-100.0,7750539725,16635,2024
388594,9,-346.0,7729944771,16059,2024
424021,5,551.0,7753122467,15901,2024
378332,10,-2640.0,7723679463,16059,2024
346483,7,247.0,7698729664,16586,2024
381798,25,19342.0,7725545883,15898,2024
344278,26,-10917.0,7696523849,16059,2024
427095,16,-1559.0,7755997663,16632,2024
380604,15,-7454.0,7725220445,15901,2024
400697,2,-11.0,7737454761,16059,2024
351785,6,518.0,7701967358,16312,2024
405928,4,-148.0,7740620672,16669,2024
437381,22,12712.0,7764948871,16740,2024
356647,19,-2131.0,7704361053,15901,2024
348405,17,-1948.0,7700220127,16312,2024
406906,27,-20490.0,7741260914,15901,2024
351589,9,-1116.0,7701737158,16109,2024
382911,20,-3472.0,7726313010,15901,2024
428622,17,4200.0,7758402388,16690,2024
415189,19,-2347.0,7747194924,16632,2024
422412,27,-3396.0,7751068862,15901,2024
371744,17,11583.0,7717120872,15901,2024
394903,60,-10425.0,7734058555,16274,2024
354933,14,6970.0,7703472243,16109,2024
413357,18,1291.0,7746392523,16312,2024
356490,22,5832.0,7704197024,15901,2024
400330,11,-2209.0,7737217455,15901,2024
413507,10,798.0,7746440588,16312,2024
410426,37,-34030.0,7744150535,15899,2024
431070,4,-75.0,7760610500,16059,2024
424329,18,-12961.0,7753242692,15922,2024
409451,25,-16210.0,7743201861,16534,2024
342803,10,794.0,7694676168,15901,2024
432321,11,3001.0,7761483230,15899,2024
363220,10,901.0,7710741990,15899,2024
414995,16,1148.0,7747070136,15901,2024
363721,3,264.0,7711008362,16312,2024
411808,20,-161.0,7745350849,16669,2024
431399,18,-3830.0,7760731074,16730,2024
413171,8,-1156.0,7746332391,16312,2024
345289,17,-11165.0,7697708416,15898,2024
349873,3,-191.0,7700636218,16518,2024
366200,26,3675.0,7712595420,16109,2024
434742,8,-530.0,7763210617,16730,2024
402579,29,-9222.0,7738557420,16669,2024
361081,35,-26271.0,7708492512,15899,2024
428221,13,-6076.0,7758112288,15901,2024
352322,31,23031.0,7702092264,15901,2024
406975,9,2360.0,7741277106,16059,2024
387127,19,2078.0,7728700692,16059,2024
393203,23,1067.0,7733250309,16109,2024
363189,9,1756.0,7710704088,16109,2024
407536,28,-1828.0,7741413641,15901,2024
352779,14,-2777.0,7702201124,16059,2024
435590,23,-8117.0,7764173532,15899,2024
363945,22,8011.0,7711066250,16312,2024
402772,9,1524.0,7738629033,16669,2024
391964,22,2322.0,7732013176,16669,2024
359750,22,6981.0,7706827441,15899,2024
358576,18,-8526.0,7705653145,15901,2024
371533,8,1247.0,7716909071,15901,2024
417082,12,-1753.0,7748097220,16059,2024
404551,23,11532.0,7739897731,16669,2024
416871,20,7714.0,7748039267,16632,2024
353922,24,10272.0,7702817490,16518,2024
362981,48,22654.0,7710407901,15899,2024
437960,7,-2336.0,7765027657,16740,2024
356972,11,-640.0,7704757666,16518,2024
354674,35,-9039.0,7703270277,16109,2024
374122,35,20368.0,7718607336,15898,2024
343219,9,-84.0,7695302615,16290,2024
338891,34,7881.0,7691701192,15898,2024
391822,15,-1236.0,7731937602,16669,2024
376094,17,483.0,7721813317,16059,2024
352449,15,-238.0,7702130924,16312,2024
413726,31,7670.0,7746498053,16312,2024
361666,26,-4669.0,7709079503,16059,2024
384474,20,2758.0,7726979749,16312,2024
389765,26,-13997.0,7730270854,15901,2024
378951,29,7936.0,7723847486,16312,2024
402974,24,-13584.0,7738712807,15901,2024
340816,26,-117.0,7692822561,16312,2024
437451,36,-9700.0,7764949047,16740,2024
434413,4,629.0,7762832602,16730,2024
361334,16,4914.0,7708768419,16109,2024
348684,24,21982.0,7700313858,16059,2024
411826,38,14826.0,7745350849,16669,2024
407588,3,-411.0,7741442585,16312,2024
372449,27,2185.0,7717983327,16059,2024
419964,25,-12282.0,7749516209,16059,2024
352585,31,-18308.0,7702163343,16586,2024
399928,27,-3101.0,7737020653,16312,2024
393911,11,-781.0,7733724566,16059,2024
384478,24,20785.0,7726979749,16312,2024
534984,24,6711.0,7823801766,16312,2024
461421,1,0.0,7778329516,15901,2024
470651,2,10.0,7786971319,16251,2024
525992,17,-3630.0,7818484497,16879,2024
452051,5,324.0,7773686795,16274,2024
530521,49,7182.0,7820717551,16776,2024
523067,24,-8475.0,7817199632,16059,2024
532086,11,2564.0,7821624482,16706,2024
538345,17,4970.0,7825809751,15901,2024
520245,17,1250.0,7815603117,16312,2024
481437,25,19925.0,7792915015,15899,2024
509982,7,-120.0,7811021010,16842,2024
493013,17,219.0,7800498074,16312,2024
530064,35,19674.0,7820405114,16776,2024
439958,22,-516.0,7765622026,15901,2024
497206,8,-92.0,7802765462,16705,2024
460805,17,4139.0,7778211297,15901,2024
471615,24,1484.0,7787793605,16312,2024
485749,14,-4080.0,7795029992,15901,2024
529916,13,-4821.0,7820286512,15901,2024
482786,25,2124.0,7793306425,15901,2024
469757,10,-4953.0,7786345547,16274,2024
462900,16,5050.0,7779891676,16814,2024
450677,23,-1486.0,7772898155,16740,2024
449152,17,1346.0,7771916918,15901,2024
479781,27,4909.0,7791702560,16843,2024
514274,11,3504.0,7813224621,16779,2024
469246,12,-3481.0,7786035137,15898,2024
524428,24,-5119.0,7817630073,16059,2024
499419,14,-2765.0,7804174536,16842,2024
461254,21,26668.0,7778267891,16814,2024
451538,12,-2125.0,7773340691,16740,2024
470815,29,-12765.0,7787174405,16251,2024
479539,37,-45541.0,7791606120,16705,2024
506635,5,621.0,7808410205,16635,2024
445311,9,2280.0,7768370528,16312,2024
439301,2,-246.0,7765345419,16740,2024
449124,39,7345.0,7771888301,16740,2024
505705,16,8157.0,7807761341,16059,2024
464622,48,-17749.0,7780705152,15901,2024
523916,21,-9617.0,7817425022,16777,2024
535517,25,4502.0,7824259208,15901,2024
480270,25,-1740.0,7791974587,15898,2024
469241,7,49.0,7786035137,15898,2024
513611,17,3480.0,7812765196,16774,2024
537769,11,3834.0,7825323140,16312,2024
505999,26,-13791.0,7807921425,16743,2024
475063,19,4806.0,7789641493,16059,2024
471460,31,-9251.0,7787730505,16843,2024
454636,20,-9315.0,7774864795,16740,2024
479548,46,-39979.0,7791606120,16705,2024
465122,5,838.0,7781568499,16635,2024
466924,20,19561.0,7782295358,15901,2024
447063,7,2208.0,7769566080,16740,2024
495312,30,3552.0,7801881540,16841,2024
514395,23,2697.0,7813287732,15901,2024
493323,22,-15047.0,7800596157,16059,2024
459030,14,-8326.0,7777165425,15901,2024
517032,6,417.0,7814151546,16775,2024
538569,20,4444.0,7826025629,15898,2024
453723,13,-788.0,7774544927,16312,2024
517113,27,15818.0,7814157829,16312,2024
442037,21,-1034.0,7766356183,16059,2024
451315,4,38.0,7773298785,16274,2024
538691,14,-5209.0,7826136014,16714,2024
503583,15,-4045.0,7806826702,16635,2024
503670,9,-1873.0,7806909240,16635,2024
520128,6,113.0,7815573780,16312,2024
446855,22,7916.0,7769327105,16059,2024
530420,26,12223.0,7820672354,16869,2024
462695,22,-7462.0,7779801485,16635,2024
494046,4,205.0,7800817748,16312,2024
529037,16,2060.0,7819546419,16869,2024
528596,24,-5819.0,7819384867,16251,2024
446499,26,-14904.0,7768963592,16059,2024
516578,21,-7508.0,7814058271,16775,2024
478438,20,3186.0,7791308427,16757,2024
493504,16,-1388.0,7800643655,16059,2024
508433,21,-3321.0,7809720316,16251,2024
491112,19,5834.0,7799305539,16705,2024
500584,31,16903.0,7805233722,16635,2024
532721,16,555.0,7822131070,16059,2024
448277,38,4353.0,7771179278,16740,2024
535079,19,2237.0,7823845923,16312,2024
462080,29,5501.0,7778914558,16059,2024
489011,5,29.0,7797857344,16841,2024
439593,36,7289.0,7765395492,16740,2024
460758,21,7230.0,7778205665,16059,2024
457021,15,353.0,7776306227,16312,2024
538157,12,1687.0,7825648352,16059,2024
491401,24,-6833.0,7799505678,15901,2024
533824,36,-24184.0,7822946606,15899,2024
515919,16,-1299.0,7813949399,16775,2024
520795,9,-147.0,7815749996,16774,2024
441271,9,-1706.0,7765989522,16740,2024
531495,32,16398.0,7821305424,15899,2024
486429,7,-333.0,7795328680,16059,2024
529284,22,14449.0,7819670875,16869,2024
502512,9,-735.0,7805955827,15898,2024
490635,15,-2702.0,7799131482,16274,2024
451518,23,-23834.0,7773312624,16274,2024
448679,22,6746.0,7771568017,16251,2024
534656,10,315.0,7823483370,16635,2024
493969,1,0.0,7800796866,16059,2024
473442,24,4993.0,7788765941,16743,2024
462788,12,-9805.0,7779857210,16814,2024
474873,20,-4539.0,7789596490,16059,2024
479192,33,13012.0,7791516498,16312,2024
482224,23,-10764.0,7793176636,16059,2024
507974,27,7372.0,7809327312,16842,2024
508812,36,38816.0,7810008661,16706,2024
488359,8,-1949.0,7796999041,15901,2024
484288,32,-16422.0,7794373526,16635,2024
508002,12,243.0,7809327336,15901,2024
453729,19,2902.0,7774544927,16312,2024
516219,21,7041.0,7813998333,16775,2024
469733,9,2275.0,7786342351,16274,2024
534808,21,-5516.0,7823750264,16312,2024
516577,20,-5008.0,7814058271,16775,2024
488581,31,-16135.0,7797150765,16839,2024
485702,19,-5579.0,7795027075,16705,2024
501280,9,897.0,7805510473,16840,2024
458461,7,2317.0,7776728597,16312,2024
535826,9,-253.0,7824450431,15901,2024
538485,21,-1389.0,7825923996,16059,2024
528132,10,602.0,7819244979,16777,2024
493386,15,1259.0,7800616679,16312,2024
494695,34,-8002.0,7801305022,16839,2024
469523,19,-7891.0,7786138771,15901,2024
480453,1,0.0,7792147276,16743,2024
512002,15,-10117.0,7812390892,16774,2024
517805,3,-105.0,7814377379,16775,2024
499668,19,-826.0,7804308508,16059,2024
531923,34,10278.0,7821556387,15899,2024
536760,9,-1040.0,7824924974,16635,2024
533893,2,159.0,7822967925,16427,2024
439450,7,888.0,7765369744,16740,2024
493570,8,153.0,7800673148,16312,2024
464871,25,2114.0,7781252411,15901,2024
488451,7,1328.0,7797125593,15901,2024
533557,26,1059.0,7822816709,16869,2024
486955,12,628.0,7795657215,16839,2024
516868,4,-279.0,7814115447,16775,2024
468294,41,-8174.0,7784374131,16705,2024
533277,29,9099.0,7822642339,16274,2024
481605,5,-401.0,7792963509,16635,2024
505228,4,47.0,7807487050,15898,2024
502240,8,537.0,7805833970,16840,2024
496080,22,2745.0,7802253002,16312,2024
485279,41,-30451.0,7794903035,16839,2024
453345,19,229.0,7774377734,16740,2024
459278,56,-41053.0,7777352696,16740,2024
481075,18,9300.0,7792719577,16844,2024
505427,19,1431.0,7807538641,16059,2024
439408,10,91.0,7765367841,15901,2024
536899,8,-463.0,7824971792,16635,2024
498717,22,7822.0,7803925173,16059,2024
472300,20,1425.0,7788002683,16312,2024
493028,11,-1456.0,7800504496,16312,2024
525083,19,-7085.0,7817925792,16869,2024
492735,29,-21738.0,7800382427,16312,2024
447998,30,29027.0,7770833776,15901,2024
516148,15,-1337.0,7813992873,16059,2024
480372,22,-161.0,7792020299,16059,2024
454328,18,-2062.0,7774773773,16740,2024
516720,17,-1715.0,7814093338,16869,2024
498617,38,-34111.0,7803890018,16059,2024
463395,3,58.0,7779991618,16059,2024
500078,2,106.0,7804583777,16059,2024
519310,3,375.0,7815265031,16778,2024
513282,2,5.0,7812664627,16775,2024
534745,6,241.0,7823538841,16312,2024
477757,12,-29.0,7790919607,16844,2024
443724,4,63.0,7767326434,16059,2024
453328,2,-55.0,7774377734,16740,2024
527850,30,12639.0,7819114906,16776,2024
529466,16,6165.0,7819781498,16706,2024
456601,21,4135.0,7776039230,16635,2024
485940,8,491.0,7795102040,16059,2024
528235,39,25341.0,7819264422,16777,2024
440519,18,14829.0,7765883524,16740,2024
461729,29,26826.0,7778478808,16059,2024
503010,2,-185.0,7806330443,16059,2024
521299,43,19157.0,7816092570,16869,2024
438929,18,2230.0,7765204338,16740,2024
463099,25,-23251.0,7779912070,16814,2024
468692,13,1494.0,7785542765,16635,2024
463087,13,-884.0,7779912070,16814,2024
481019,18,-8907.0,7792630565,15901,2024
503966,18,-626.0,7807066774,16312,2024
455521,12,-4416.0,7775247320,16740,2024
474373,9,-2196.0,7789373122,15899,2024
501578,35,13563.0,7805596326,15901,2024
494699,1,0.0,7801346578,16841,2024
459015,25,16546.0,7777138854,16059,2024
457447,6,-524.0,7776407847,16740,2024
457329,33,-36230.0,7776364570,16740,2024
507616,7,-297.0,7809091918,16840,2024
439227,19,10781.0,7765317763,16740,2024
508180,38,7286.0,7809464824,16842,2024
509452,27,-9566.0,7810613101,16059,2024
470392,10,-5479.0,7786784844,16274,2024
465941,32,-7014.0,7781835041,16059,2024
531717,11,1191.0,7821443297,16427,2024
495759,1,0.0,7802132091,16312,2024
529622,18,5463.0,7819884448,16635,2024
521677,29,3409.0,7816374192,16059,2024
488594,9,1417.0,7797236133,15898,2024
524021,27,13237.0,7817458702,16777,2024
478332,51,16932.0,7791268769,16844,2024
446483,10,-173.0,7768963592,16059,2024
481798,14,5809.0,7793072822,16059,2024
444278,18,-9544.0,7767859173,16740,2024
527095,1,0.0,7818822882,16776,2024
480604,6,-100.0,7792318092,15898,2024
500697,25,13025.0,7805346367,16840,2024
451785,13,-396.0,7773518078,15901,2024
505928,41,-3293.0,7807901551,15901,2024
537381,18,1306.0,7825173516,16312,2024
456647,8,262.0,7776070260,16740,2024
448405,27,1474.0,7771334418,16740,2024
506906,31,2744.0,7808732187,16840,2024
451589,33,29026.0,7773349845,16740,2024
482911,16,-8288.0,7793347430,16059,2024
528622,9,1414.0,7819394261,16251,2024
515189,24,13175.0,7813588025,16778,2024
522412,14,-5100.0,7816959236,16059,2024
471744,21,-12394.0,7787821018,16843,2024
494903,28,11385.0,7801413777,16839,2024
454933,27,-3192.0,7774938697,16740,2024
513357,9,-313.0,7812678303,16774,2024
456490,33,959.0,7775988759,16740,2024
500330,42,-15099.0,7804845628,16842,2024
513507,29,-547.0,7812727416,16869,2024
510426,6,-1237.0,7811282475,16274,2024
531070,10,-744.0,7821110183,16251,2024
524329,6,292.0,7817607497,15898,2024
509451,26,-5209.0,7810613101,16059,2024
442803,30,22112.0,7766661438,16312,2024
532321,3,49.0,7821752194,16878,2024
463220,9,1172.0,7779952231,16059,2024
514995,2,128.0,7813533438,16869,2024
463721,20,-1240.0,7780063341,16312,2024
511808,29,28323.0,7812346360,16059,2024
531399,63,-41929.0,7821233545,16251,2024
513171,22,-4571.0,7812621796,16775,2024
445289,12,1743.0,7768351278,16059,2024
449873,49,57997.0,7772456070,16740,2024
466200,20,-21152.0,7781912617,15901,2024
534742,3,-118.0,7823538841,16312,2024
502579,9,190.0,7805984489,16842,2024
461081,8,5426.0,7778247291,16814,2024
528221,25,10346.0,7819264422,16777,2024
452322,35,-4205.0,7773797155,16274,2024
506975,32,-2562.0,7808807442,16840,2024
487127,30,14530.0,7795747618,16743,2024
493203,45,20077.0,7800558113,16839,2024
463189,8,1945.0,7779951829,16814,2024
507536,15,3921.0,7809039576,16690,2024
452779,1,0.0,7774147167,16635,2024
535590,22,-1567.0,7824295015,16869,2024
463945,23,-6205.0,7780129379,16059,2024
502772,54,-44264.0,7806097870,16842,2024
491964,37,-12761.0,7799746844,16251,2024
459750,21,-16274.0,7777789625,16740,2024
458576,8,146.0,7776792248,15901,2024
471533,14,1137.0,7787763736,16312,2024
517082,23,15360.0,7814157770,16869,2024
504551,17,2873.0,7807251288,15898,2024
516871,7,-368.0,7814115447,16775,2024
453922,36,10146.0,7774597932,16312,2024
462981,1,0.0,7779906423,16059,2024
537960,22,7274.0,7825420255,16059,2024
456972,34,3647.0,7776239591,16740,2024
454674,12,1302.0,7774877980,16312,2024
474122,2,74.0,7789267894,15899,2024
