no,match_id,leagueid,key,value,data_year
211737,6492401634,14022,10368,131,2022
235760,6507774052,13916,10174,4,2022
173602,6467689602,13826,14277,3,2022
270237,6529413903,14072,6659,131,2022
267199,6527228818,13379,13520,4,2022
194120,6481855135,13877,12190,128,2022
181470,6473561296,13572,9412,130,2022
244612,6513147447,14067,13722,0,2022
240374,6510855926,13916,12687,129,2022
205235,6489366726,14022,7485,131,2022
252750,6519509461,13877,600,2,2022
185371,6477040011,13957,14942,132,2022
232714,6505113207,14053,6781,131,2022
226697,6500944171,14052,18469,4,2022
217264,6495710916,13957,10091,1,2022
367770,6582987538,14188,14942,132,2022
294207,6542941959,14166,19303,131,2022
303437,6547156444,13379,9776,131,2022
358778,6575434281,14200,10147,131,2022
284837,6537099198,14040,13008,129,2022
363307,6579259316,14198,13290,129,2022
355853,6572560712,14200,8300,3,2022
364872,6580252820,14256,18113,129,2022
371131,6585375829,14223,13841,2,2022
353031,6570116439,14173,22740,1,2022
314223,6551574988,14192,6498,129,2022
342768,6564945238,14148,12465,131,2022
325799,6557612370,14196,13898,129,2022
362850,6578947607,14256,9243,3,2022
272744,6531415281,14105,7535,130,2022
329992,6559269599,14192,12191,1,2022
293591,6542270392,14105,4831,132,2022
304401,6547645423,14105,18850,130,2022
318535,6554366556,14148,8183,4,2022
362702,6578909443,14173,4957,2,2022
315572,6552402287,14166,8880,2,2022
302543,6546459002,14187,19776,132,2022
295686,6543480611,14121,10157,1,2022
283463,6536190778,13379,8548,3,2022
281938,6535620540,14105,7394,3,2022
312567,6550626998,14166,13382,132,2022
347060,6566781397,14173,13481,3,2022
302032,6546264309,14166,8316,132,2022
357214,6573503063,14173,14993,128,2022
332205,6560319735,14148,11998,131,2022
294040,6542832763,14132,6431,1,2022
284324,6536751963,13379,11383,3,2022
303601,6547246378,14132,13775,3,2022
312325,6550426742,13379,7247,128,2022
339421,6563364522,14105,10992,130,2022
278097,6533355886,14052,22221,131,2022
272087,6530331408,13877,9778,1,2022
281910,6535609170,14040,13538,0,2022
338491,6562987208,14132,10193,130,2022
297408,6544463674,14166,8955,132,2022
356702,6573182161,14173,22336,0,2022
368303,6583287625,13379,12433,0,2022
313056,6550890610,14138,8027,0,2022
302027,6546264309,14166,7821,2,2022
346397,6566559037,14173,14331,131,2022
370555,6585368091,14223,13143,132,2022
338785,6563121676,14166,13538,2,2022
307849,6548505061,14192,10028,131,2022
304246,6547601092,14105,7334,131,2022
287422,6538223991,13379,13787,132,2022
312334,6550426742,13379,8627,129,2022
297908,6544659703,14105,10070,131,2022
299710,6545319596,13379,7935,128,2022
279849,6534427095,14105,10524,130,2022
328098,6558808675,14166,12923,4,2022
347181,6566878745,14173,6778,129,2022
326109,6557821378,14192,12567,128,2022
291816,6541484641,14132,8268,132,2022
349818,6568047295,14105,5088,129,2022
371355,6585414286,14223,14452,130,2022
286509,6537653019,13379,17661,4,2022
349899,6568101177,14173,6786,129,2022
274823,6531999657,13924,7938,3,2022
284101,6536665989,13379,18571,0,2022
371477,6585421588,14223,5917,129,2022
336369,6562116522,14166,5678,2,2022
336456,6562154560,14105,5245,129,2022
352914,6570039355,13979,5995,3,2022
279641,6534372509,13924,13559,0,2022
363206,6579126101,14256,19417,128,2022
295481,6543418779,14121,9842,0,2022
326832,6558318351,14166,12538,132,2022
361823,6578354994,14173,18508,3,2022
361382,6577957782,14198,10070,3,2022
279285,6534279808,14068,14618,2,2022
349364,6567917643,14173,8570,3,2022
311224,6549801574,13877,6160,4,2022
326290,6558066585,14132,5217,1,2022
341219,6564114596,14166,6757,1,2022
323898,6556894799,14132,5441,131,2022
333370,6560818654,14166,17664,4,2022
365507,6580625364,14173,19304,2,2022
281063,6535177096,14072,22305,132,2022
367865,6583009242,14105,9744,128,2022
294866,6543239123,14135,13300,2,2022
321797,6555733315,14148,9167,130,2022
272379,6530865784,14053,22223,0,2022
293544,6542266141,13379,5957,1,2022
289807,6540373674,14148,18592,130,2022
370943,6585371980,14223,14200,1,2022
324187,6557081954,14148,7938,4,2022
366610,6582012262,14173,9461,1,2022
348705,6567540724,14198,17657,1,2022
353581,6570449230,14132,10004,2,2022
274057,6531707715,13924,10920,1,2022
364281,6579948796,13979,12693,1,2022
319215,6554637227,14166,22336,129,2022
362070,6578490562,14105,17664,2,2022
335298,6561600829,14132,11384,132,2022
323421,6556632957,14132,18113,131,2022
284304,6536751963,13379,6757,131,2022
281465,6535319636,14072,18571,128,2022
367442,6582877167,14105,7809,4,2022
326755,6558283496,14132,9800,3,2022
306228,6548209799,14192,5381,1,2022
295574,6543437970,14135,647,1,2022
307659,6548499009,14192,9234,128,2022
311978,6550285055,14132,13373,131,2022
315010,6552155603,14132,13937,2,2022
340760,6563889297,13877,10729,1,2022
341598,6564378888,14132,11266,0,2022
321145,6555396280,14132,8086,2,2022
317074,6553184151,14105,18053,131,2022
340788,6563907666,14168,11642,4,2022
286515,6537653019,13379,18853,0,2022
349005,6567790994,14148,13095,131,2022
302519,6546459002,14187,12465,130,2022
367594,6582940501,14239,9734,2,2022
349363,6567917643,14173,8569,3,2022
321367,6555493074,14166,12993,1,2022
318488,6554358858,13877,10041,3,2022
334066,6561032862,14192,600,129,2022
291247,6540947104,13877,13775,4,2022
368612,6583587262,14200,13749,131,2022
371271,6585408510,14223,11384,3,2022
360918,6577564883,14256,4011,3,2022
326172,6557912874,14192,11740,129,2022
327481,6558547019,14148,13552,128,2022
302309,6546363410,14187,7472,129,2022
313239,6550931421,14135,13719,0,2022
344788,6565855337,13379,12465,131,2022
350591,6568508914,14173,14032,4,2022
332454,6560460110,14200,9794,131,2022
364709,6580154822,13924,8613,130,2022
369546,6584473178,14105,7108,1,2022
366679,6582043627,13924,12191,131,2022
272236,6530406678,13877,18438,4,2022
326356,6558096676,14192,7814,3,2022
297657,6544614158,14148,6710,129,2022
321237,6555444963,14166,13095,129,2022
366343,6581700268,14173,8627,128,2022
319741,6554823235,14105,8363,1,2022
349654,6567999161,14173,13481,129,2022
301080,6546051201,14138,10133,131,2022
366063,6581393682,14200,5922,129,2022
314391,6551753969,14187,16877,4,2022
338014,6562759027,13379,13538,2,2022
335026,6561462810,13379,14200,0,2022
328866,6559020955,13379,10318,1,2022
318065,6554075833,14166,11521,130,2022
286131,6537501644,14067,11426,131,2022
292064,6541797896,14105,5382,2,2022
313861,6551201009,14148,10703,3,2022
338213,6562844029,13379,10724,0,2022
272194,6530383316,14068,18850,0,2022
369685,6584507628,14188,9610,1,2022
331503,6559930542,14166,13516,1,2022
305086,6547910263,14192,11384,1,2022
325814,6557652857,13877,4495,3,2022
357869,6574162331,14105,7111,4,2022
325521,6557512735,14166,13772,3,2022
280784,6535013259,13379,18130,3,2022
348934,6567788603,14105,12941,3,2022
313158,6550927839,14148,22312,1,2022
287114,6538010321,13985,12625,0,2022
349506,6567928490,14173,13481,1,2022
331403,6559876965,14166,12427,129,2022
296181,6543785318,14187,7809,130,2022
332864,6560659293,14200,11903,4,2022
352096,6569577483,14173,14918,1,2022
346068,6566434548,14200,13775,129,2022
367531,6582893713,14188,18303,2,2022
310543,6549409046,14192,7596,3,2022
276510,6532927008,14105,7712,129,2022
286114,6537501644,14067,8086,0,2022
360636,6577256882,14200,12538,131,2022
362252,6578571148,14256,14497,2,2022
289387,6539329276,14041,13069,2,2022
318726,6554474801,14166,14434,3,2022
361021,6577595974,14256,12944,2,2022
273305,6531540285,14041,6857,132,2022
294515,6543083361,14166,10167,0,2022
335796,6561871478,14105,6877,1,2022
354085,6571200692,14173,4984,128,2022
271715,6530220790,13877,6266,128,2022
295885,6543538744,14105,7783,129,2022
301478,6546107929,14135,4420,0,2022
295873,6543528376,14187,19328,130,2022
313805,6551181918,14135,9198,129,2022
336752,6562327015,14200,5507,131,2022
288307,6538921112,14148,12568,3,2022
307159,6548483457,14192,6076,1,2022
334364,6561189732,14168,6682,1,2022
327485,6558547019,14148,17970,130,2022
291801,6541399945,13379,17739,4,2022
290233,6540493305,13877,8371,131,2022
290115,6540455900,13997,12947,129,2022
340402,6563737031,14138,7517,0,2022
272013,6530299867,14105,22218,130,2022
340966,6563982162,14166,12308,1,2022
342238,6564716031,14166,12263,2,2022
303178,6547046262,14187,22304,3,2022
298727,6544794412,14135,21959,1,2022
364503,6580028681,13979,5814,131,2022
328545,6558968571,14166,7809,1,2022
362408,6578674296,14173,8326,132,2022
354463,6571306390,14173,8000,3,2022
321380,6555493074,14166,19008,3,2022
356807,6573291227,14173,19113,130,2022
311118,6549642781,14138,9666,132,2022
279269,6534279808,14068,12540,129,2022
314584,6551901755,13379,14452,0,2022
277064,6533044298,13877,6004,3,2022
359881,6576570148,14198,7978,131,2022
313390,6550989362,13945,13299,132,2022
333483,6560862720,14196,7580,4,2022
284571,6536883679,14071,5606,0,2022
338714,6563058570,14132,14618,0,2022
370167,6584805856,13379,11266,3,2022
289433,6539454398,13877,684,132,2022
281191,6535200960,13379,13518,128,2022
339692,6563448353,14148,13099,3,2022
284375,6536764901,14071,8127,2,2022
315697,6552492065,14166,9047,1,2022
361408,6577957782,14198,14218,132,2022
347975,6567155765,14132,7677,129,2022
355198,6571890884,14132,13518,129,2022
304530,6547702483,13877,12190,4,2022
327689,6558640540,14200,19211,128,2022
287719,6538423024,13379,18571,128,2022
346143,6566482466,14105,7393,130,2022
289276,6539223850,14041,14277,2,2022
333116,6560763741,14200,11903,132,2022
346293,6566556663,14173,647,0,2022
343212,6565066112,14105,8625,2,2022
363856,6579780865,13979,6615,130,2022
357115,6573478510,14132,11760,0,2022
342237,6564716031,14166,12262,2,2022
275589,6532607675,14050,22220,131,2022
365107,6580426441,14256,5173,131,2022
296006,6543616369,14187,14175,3,2022
347781,6567132607,14173,13775,128,2022
296507,6544007927,13379,14761,131,2022
344594,6565780119,13379,9215,2,2022
364185,6579931950,14173,9058,3,2022
345957,6566370042,14148,13501,0,2022
278075,6533355886,14052,13143,1,2022
282659,6535774998,14121,10653,130,2022
298986,6544847997,14105,5863,130,2022
367528,6582893713,14188,18300,2,2022
335365,6561604033,14166,12625,128,2022
293867,6542739896,13379,6619,128,2022
361007,6577595974,14256,11266,131,2022
285108,6537198657,14121,7961,128,2022
339761,6563498266,14138,10147,132,2022
319913,6554927161,14192,12465,129,2022
325989,6557726490,14166,12923,0,2022
295975,6543616369,14187,8162,4,2022
340322,6563686357,14166,13539,4,2022
285565,6537340496,14041,6435,3,2022
368376,6583303732,14105,17882,3,2022
296731,6544159035,14187,4379,0,2022
335558,6561790328,14166,8061,131,2022
324750,6557257302,14196,13897,132,2022
292536,6541885413,14121,10025,129,2022
291362,6541093549,13877,6680,128,2022
304319,6547629675,14166,22340,129,2022
349868,6568099598,14173,11321,4,2022
337337,6562487034,14166,14434,131,2022
349657,6567999161,14173,13772,4,2022
286708,6537745075,14053,10133,1,2022
295767,6543496819,14105,7115,128,2022
370746,6585370663,14223,647,131,2022
289758,6540112182,14071,19304,4,2022
287460,6538232156,14072,11130,3,2022
306908,6548440948,13979,14811,1,2022
276005,6532851562,13877,6140,1,2022
271677,6530211447,13997,13747,3,2022
324608,6557243477,14138,10920,131,2022
308880,6548637465,14132,18484,3,2022
285235,6537242253,14105,17664,132,2022
346512,6566572607,14105,4360,129,2022
294452,6543049612,14166,10521,4,2022
317260,6553318474,13877,18507,2,2022
322551,6556079522,13379,10027,130,2022
311737,6550187521,14192,6021,0,2022
335760,6561868475,14138,7884,4,2022
273602,6531600071,13877,6580,4,2022
370237,6584945804,14200,9712,4,2022
367199,6582690649,14198,8062,3,2022
294120,6542888627,14132,9077,3,2022
281470,6535319636,14072,19168,128,2022
344612,6565780119,13379,12933,1,2022
340374,6563720686,14105,8118,128,2022
305235,6547913360,14192,18112,129,2022
352750,6569921290,13979,13068,131,2022
285371,6537265791,14041,13014,129,2022
332714,6560611880,14200,13775,131,2022
326697,6558259436,14166,11461,2,2022
317264,6553395777,14166,4939,0,2022
467770,6620724077,14284,12190,0,2022
394207,6594905896,14234,13813,131,2022
403437,6601590271,13379,17664,129,2022
458778,6619167507,14284,8874,4,2022
384837,6589921973,14224,10899,131,2022
463307,6619659532,14284,12530,1,2022
455853,6618270815,14164,12984,132,2022
464872,6620353092,14271,18500,132,2022
471131,6621092652,14284,13564,131,2022
453031,6616818118,13379,18503,2,2022
414223,6607416760,14284,13898,130,2022
442768,6613233335,13979,12220,2,2022
425799,6609315766,14284,14720,129,2022
462850,6619606679,14284,9285,4,2022
372744,6585641427,14224,12955,129,2022
429992,6610547333,14295,22313,0,2022
393591,6594123145,13379,12392,131,2022
404401,6602942334,13379,7559,3,2022
418535,6607834714,14284,7652,1,2022
462702,6619588424,14284,10188,1,2022
415572,6607501668,14284,13538,131,2022
402543,6601182996,13379,17998,132,2022
395686,6596300476,14105,11321,129,2022
383463,6589274760,13985,10920,3,2022
381938,6588575733,14224,5466,1,2022
412567,6607292192,14239,17664,4,2022
447060,6614617069,14284,12920,131,2022
402032,6600960948,14234,18850,4,2022
457214,6619003564,14287,8000,132,2022
432205,6610838756,14284,6833,130,2022
394040,6594896935,14188,630,0,2022
384324,6589777297,14166,10068,129,2022
403601,6601851552,13379,6758,131,2022
412325,6607284028,14284,9262,2,2022
439421,6612603410,14284,8061,129,2022
378097,6587403834,14166,12962,0,2022
372087,6585469854,14223,8797,130,2022
381910,6588543699,14015,14451,132,2022
438491,6612485522,14284,14278,0,2022
397408,6596822533,14294,7458,131,2022
456702,6618894489,14270,17663,0,2022
468303,6620777219,14284,7493,131,2022
413056,6607337122,14188,13184,132,2022
402027,6600960948,14234,14991,2,2022
446397,6614511328,14284,8371,4,2022
470555,6621051998,14284,9743,3,2022
438785,6612538900,14284,7596,129,2022
407849,6605510400,14239,10304,128,2022
404246,6602599061,14239,22303,1,2022
387422,6590663195,13985,5765,128,2022
412334,6607284028,14284,11383,0,2022
397908,6597090895,14294,22338,129,2022
399710,6599270091,14188,18850,0,2022
379849,6588195494,13379,9431,4,2022
428098,6610135377,14239,9214,0,2022
447181,6614631629,14200,13898,4,2022
426109,6609365744,14284,8329,0,2022
391816,6593258303,14166,18009,130,2022
449818,6615293537,14280,12433,1,2022
471355,6621135717,14284,12931,131,2022
386509,6590291158,14246,18370,0,2022
449899,6615348433,14280,4309,128,2022
374823,6585914173,14204,12455,131,2022
384101,6589676528,13379,8000,128,2022
471477,6621152681,14284,5381,0,2022
436369,6612268349,14105,18050,128,2022
436456,6612276151,14284,9701,132,2022
452914,6616711141,13379,19763,129,2022
379641,6588169446,14015,12465,1,2022
463206,6619649543,14284,12218,128,2022
395481,6595826181,13379,647,129,2022
426832,6609417644,14284,12696,131,2022
461823,6619470038,14284,9213,132,2022
461382,6619413188,14220,9667,2,2022
379285,6588114029,13379,4944,132,2022
449364,6615068739,14280,14281,129,2022
411224,6607149040,14234,18507,131,2022
426290,6609374564,14284,7325,0,2022
441219,6612855585,14284,13769,0,2022
423898,6609106850,14284,7740,0,2022
433370,6610989142,14284,18684,131,2022
465507,6620539950,14105,5083,131,2022
381063,6588417330,14015,14331,130,2022
467865,6620732649,14296,14949,128,2022
394866,6595117221,14239,7022,1,2022
421797,6608904450,14284,12947,4,2022
372379,6585494681,14223,19023,132,2022
393544,6594110330,14200,7103,128,2022
389807,6592004779,14239,9247,1,2022
470943,6621077356,14284,14650,0,2022
424187,6609150107,14295,12323,131,2022
466610,6620638097,14284,10345,130,2022
448705,6614860839,14298,13874,130,2022
453581,6617248841,14239,10025,132,2022
374057,6585751654,14224,13290,130,2022
464281,6620045076,14278,13007,1,2022
419215,6608249605,14281,10347,128,2022
462070,6619516278,14284,12324,0,2022
435298,6611869231,14105,7657,4,2022
423421,6609068828,14284,8680,132,2022
384304,6589774404,14223,17836,129,2022
381465,6588451235,14224,13772,129,2022
467442,6620703447,14284,5123,3,2022
426755,6609409434,14284,7883,4,2022
406228,6604248864,14204,9885,128,2022
395574,6595912296,13379,22304,130,2022
407659,6605469566,14239,9241,4,2022
411978,6607254750,14284,13545,129,2022
415010,6607468399,14234,18460,4,2022
440760,6612809813,14284,10347,129,2022
441598,6612909617,14298,12713,132,2022
421145,6608852839,14284,13101,0,2022
417074,6607673318,14284,13924,3,2022
440788,6612816725,13979,6778,4,2022
386515,6590291158,14246,18563,3,2022
449005,6614900287,14284,5123,128,2022
402519,6601182996,13379,12465,3,2022
467594,6620710953,14284,22309,132,2022
449363,6615068739,14280,14279,129,2022
421367,6608875874,14296,9059,129,2022
418488,6607821848,14284,9696,129,2022
434066,6611121514,14284,5362,129,2022
391247,6592929699,13379,12190,2,2022
468612,6620797436,14284,4065,129,2022
471271,6621127297,14284,14491,129,2022
460918,6619363209,14284,9028,0,2022
426172,6609366168,14259,6922,128,2022
427481,6609542596,14200,13123,131,2022
402309,6601114717,14234,13538,3,2022
413239,6607343478,14270,14878,130,2022
444788,6614275047,14296,14949,128,2022
450591,6615672477,14204,7521,0,2022
432454,6610848615,14284,8371,3,2022
464709,6620317433,14105,9554,3,2022
469546,6620898617,14284,9898,0,2022
466679,6620638786,14284,13816,3,2022
372236,6585490549,14223,11085,4,2022
426356,6609377360,14284,9742,131,2022
397657,6596938688,14294,19091,129,2022
421237,6608861994,14284,8375,3,2022
466343,6620615157,14284,12626,0,2022
419741,6608631263,14105,7611,4,2022
449654,6615191779,14299,8105,128,2022
401080,6600239379,13379,22220,131,2022
466063,6620577451,14284,13810,2,2022
414391,6607429776,14284,12465,132,2022
438014,6612438246,14284,10896,4,2022
435026,6611558551,14299,12551,3,2022
428866,6610453474,14284,18853,3,2022
418065,6607776382,14278,10157,130,2022
386131,6590196339,14246,8638,1,2022
392064,6593469928,14239,5279,2,2022
413861,6607383109,14234,6431,129,2022
438213,6612450402,14284,5338,4,2022
372194,6585480969,14223,17954,128,2022
469685,6620912918,14284,14962,3,2022
431503,6610711791,14259,7263,0,2022
405086,6603930877,14204,17661,4,2022
425814,6609332528,14284,4214,2,2022
457869,6619093652,14284,12567,4,2022
425521,6609273608,14284,12568,132,2022
380784,6588387361,14224,8928,129,2022
448934,6614875979,14284,13449,4,2022
413158,6607343434,14284,9051,132,2022
387114,6590553437,14246,647,132,2022
449506,6615159708,13979,6671,129,2022
431403,6610694300,14284,8376,0,2022
396181,6596469930,14166,8890,129,2022
432864,6610906032,14284,4377,2,2022
452096,6616163537,13379,17774,132,2022
446068,6614441451,14296,5253,129,2022
467531,6620708166,14220,6291,3,2022
410543,6607010042,14188,13571,1,2022
376510,6586801325,14223,9698,2,2022
386114,6590196339,14246,5219,4,2022
460636,6619307208,14284,9231,131,2022
462252,6619521984,13379,14759,2,2022
389387,6591884831,14246,22263,3,2022
418726,6607874583,14284,12465,130,2022
461021,6619372559,14284,5316,0,2022
373305,6585670169,14224,7718,0,2022
394515,6595003707,14239,14738,131,2022
435796,6612085374,14105,10936,130,2022
454085,6617361310,14200,4786,0,2022
371715,6585446033,14223,6877,132,2022
395885,6596380277,14239,14741,3,2022
401478,6600709540,14234,12920,4,2022
395873,6596380277,14239,13767,0,2022
413805,6607375248,14284,8365,4,2022
436752,6612308203,14270,8059,132,2022
388307,6591261635,13379,12324,4,2022
407159,6604800196,14278,12413,1,2022
434364,6611179340,14284,9422,129,2022
427485,6609542596,14200,18498,2,2022
391801,6593258303,14166,12955,4,2022
390233,6592152792,14269,7943,0,2022
390115,6592098511,14246,19300,130,2022
440402,6612746444,14200,7105,132,2022
372013,6585468520,14223,6428,129,2022
440966,6612822799,14284,14152,128,2022
442238,6612998095,14284,14813,0,2022
403178,6601460622,13979,12424,4,2022
398727,6598392052,13379,6519,132,2022
464503,6620270840,14271,12465,3,2022
428545,6610287009,14105,7779,3,2022
462408,6619530351,14284,5942,128,2022
454463,6617498418,14278,10295,2,2022
421380,6608875874,14296,12932,130,2022
456807,6618907979,14311,12957,128,2022
411118,6607123234,14188,13538,3,2022
379269,6588044752,13379,14965,128,2022
414584,6607438841,14188,17911,129,2022
377064,6587172575,14188,5308,3,2022
459881,6619259364,14284,19011,130,2022
413390,6607348651,14284,13564,4,2022
433483,6610999914,14284,9693,0,2022
384571,6589872451,14224,5588,2,2022
438714,6612509850,14284,14993,130,2022
470167,6620966989,14284,5085,3,2022
389433,6591886005,14246,13901,131,2022
381191,6588431494,14166,19304,4,2022
439692,6612646214,14284,10345,131,2022
384375,6589777297,14166,19328,0,2022
415697,6607523910,14284,14717,4,2022
461408,6619413188,14220,13102,2,2022
447975,6614775263,14284,9212,130,2022
455198,6617727473,13379,9900,131,2022
404530,6603144627,13379,13563,1,2022
427689,6609672417,14298,13877,129,2022
387719,6590891572,13985,11899,1,2022
446143,6614457050,14284,9745,4,2022
389276,6591842938,14200,13122,129,2022
433116,6610954643,14284,10070,130,2022
446293,6614488239,14284,10287,131,2022
443212,6613736905,14247,13921,131,2022
463856,6619812864,13379,13267,2,2022
457115,6618965886,14270,12465,4,2022
442237,6612998095,14284,14812,0,2022
375589,6586218971,14166,17663,0,2022
465107,6620404140,14311,12190,2,2022
396006,6596426920,14239,5820,128,2022
447781,6614747309,14284,12695,4,2022
396507,6596525303,14239,12337,0,2022
444594,6614263941,14284,6947,129,2022
464185,6619980597,14281,4007,129,2022
445957,6614425991,14284,8130,130,2022
378075,6587403834,14166,8548,129,2022
382659,6588927530,14200,13775,2,2022
398986,6598610157,13379,17968,4,2022
467528,6620708166,14220,600,130,2022
435365,6611909851,14271,7425,129,2022
393867,6594451936,13379,12434,131,2022
461007,6619366938,14284,14620,1,2022
385108,6589960498,14224,4868,128,2022
439761,6612653461,14284,17661,2,2022
419913,6608668178,13860,18465,2,2022
425989,6609347895,14295,6253,130,2022
395975,6596418755,14188,9702,3,2022
440322,6612741691,14284,8057,2,2022
385565,6590087096,14246,14739,129,2022
468376,6620779254,14295,10193,1,2022
396731,6596596618,14105,10936,129,2022
435558,6611990062,14200,8753,3,2022
424750,6609188184,14284,14880,129,2022
392536,6593594521,14188,11321,131,2022
391362,6593006026,14166,14171,131,2022
404319,6602838993,13379,13896,0,2022
449868,6615316692,14299,12427,0,2022
437337,6612358535,14284,10415,0,2022
449657,6615191779,14299,9059,4,2022
386708,6590353076,14246,8085,1,2022
395767,6596332334,14239,12275,132,2022
470746,6621067649,14284,12465,131,2022
389758,6591952683,14246,10703,130,2022
387460,6590671531,13985,10898,3,2022
406908,6604562082,14296,11384,4,2022
376005,6586559708,14223,13668,128,2022
371677,6585438482,14223,13772,0,2022
424608,6609184386,14284,8331,4,2022
408880,6605780904,14204,12962,129,2022
385235,6590030997,14262,7730,132,2022
446512,6614520799,14284,7820,4,2022
394452,6594997764,14105,6659,128,2022
417260,6607692396,14259,8166,0,2022
422551,6608966833,14284,12532,0,2022
411737,6607238178,14284,8085,3,2022
435760,6612061519,14200,7147,129,2022
373602,6585692881,14224,13569,3,2022
470237,6620993698,14284,12962,130,2022
467199,6620681033,14284,9578,4,2022
394120,6594901688,14239,10423,132,2022
381470,6588451235,14224,14919,130,2022
444612,6614263941,14284,9421,3,2022
440374,6612744857,14284,9291,0,2022
405235,6603994653,14105,8204,2,2022
452750,6616521363,14259,8001,4,2022
385371,6590082685,14246,14197,130,2022
432714,6610870166,14284,13773,1,2022
426697,6609398167,14298,13062,3,2022
417264,6607692396,14259,8195,131,2022
567770,6661416086,14295,8363,132,2022
494207,6626935968,14322,9696,131,2022
503437,6630200712,13379,8640,0,2022
558778,6656759929,14105,10025,132,2022
484837,6624103327,14284,11469,4,2022
563307,6659546348,14271,8365,2,2022
555853,6654576875,13379,10653,2,2022
564872,6660200804,14278,4987,132,2022
571131,6663336848,14281,9059,3,2022
553031,6653054257,13379,6277,2,2022
514223,6633844738,14311,9661,129,2022
542768,6647553460,14278,11461,128,2022
525799,6638417362,14287,12433,132,2022
562850,6659327184,14280,18471,129,2022
472744,6621851805,14105,7319,1,2022
529992,6640473676,14278,14749,0,2022
493591,6626754320,14304,13013,130,2022
504401,6630424189,14304,12596,0,2022
518535,6635334385,14247,8329,0,2022
562702,6659232539,14281,9473,128,2022
515572,6634177606,13379,6615,131,2022
502543,6630047055,14284,10167,132,2022
495686,6627838798,14298,5805,1,2022
483463,6623910924,14284,10383,128,2022
481938,6623743519,14284,9147,1,2022
512567,6632990951,14164,8850,1,2022
547060,6650186574,13379,8085,4,2022
502032,6629961961,14284,7404,0,2022
557214,6655634016,14248,7678,129,2022
532205,6641499094,14200,7117,129,2022
494040,6626877266,14311,13007,0,2022
484324,6624021264,14284,13775,130,2022
503601,6630226171,14284,13772,128,2022
512325,6632907591,14284,22741,128,2022
539421,6645728196,14248,7578,131,2022
478097,6622622363,14304,7002,131,2022
472087,6621499771,14299,10070,4,2022
481910,6623740247,14164,14881,131,2022
538491,6645393318,14287,6841,128,2022
497408,6628398420,14304,8977,3,2022
556702,6655337020,14248,13280,2,2022
568303,6661741662,14296,12530,0,2022
513056,6633234819,14280,9695,132,2022
502027,6629961961,14284,5256,1,2022
546397,6649784848,14105,18684,0,2022
570555,6662925071,13379,17921,129,2022
538785,6645511840,14287,10192,2,2022
507849,6631511878,14295,10147,2,2022
504246,6630340440,14284,10758,130,2022
487422,6625245058,14200,10162,131,2022
512334,6632922071,13379,7827,130,2022
497908,6628587185,14304,5926,131,2022
499710,6629584808,14311,18366,3,2022
479849,6623381822,14271,10318,128,2022
528098,6639613685,14350,17664,129,2022
547181,6650190981,13379,19008,131,2022
526109,6638492484,14311,19611,131,2022
491816,6625943960,14284,18531,130,2022
549818,6651619818,14296,14171,129,2022
571355,6663423489,14281,13566,4,2022
486509,6624515599,14281,14759,130,2022
549899,6651741833,14296,10147,130,2022
474823,6622138601,14284,13013,128,2022
484101,6623998973,14284,11085,132,2022
571477,6663472494,14281,9694,131,2022
536369,6643947856,14270,12324,3,2022
536456,6643959841,14286,9629,2,2022
552914,6652968789,13379,10386,3,2022
479641,6623338709,14200,12962,131,2022
563206,6659506339,14105,22201,0,2022
495481,6627655958,13379,9424,2,2022
526832,6638723097,14200,13772,132,2022
561823,6658494364,14105,8149,128,2022
561382,6658316785,14286,7340,131,2022
479285,6623270893,14271,8880,4,2022
549364,6651267607,14270,13775,128,2022
511224,6632626990,14322,19287,131,2022
526290,6638538191,14105,10164,128,2022
541219,6646811086,14287,13474,128,2022
523898,6637385356,14296,12324,131,2022
533370,6642358551,14247,17661,4,2022
565507,6660652073,14281,9657,130,2022
481063,6623654110,14284,13999,128,2022
567865,6661508009,14279,14815,130,2022
494866,6627181337,14266,13786,0,2022
521797,6636544699,14299,14763,129,2022
472379,6621723259,14247,12567,1,2022
493544,6626747360,14247,13546,129,2022
489807,6625609507,14295,6937,128,2022
570943,6663226118,14376,23326,1,2022
524187,6637517761,14259,22263,3,2022
566610,6661055091,14286,12623,3,2022
548705,6651039802,14286,14916,131,2022
553581,6653452733,14299,18225,131,2022
474057,6622071598,14284,18103,1,2022
564281,6659815108,14213,7723,131,2022
519215,6635610868,14200,8072,3,2022
562070,6658594578,14279,17736,130,2022
535298,6643312629,14299,17774,129,2022
523421,6637174901,14259,13772,0,2022
484304,6624021264,14284,9212,129,2022
481465,6623697121,14284,13817,0,2022
567442,6661293332,14279,4333,0,2022
526755,6638655675,14200,18186,2,2022
506228,6631222968,14270,12685,130,2022
495574,6627720714,14280,12465,2,2022
507659,6631460467,14284,12433,0,2022
511978,6632787672,14322,9661,132,2022
515010,6634069703,14304,9601,2,2022
540760,6646588312,14280,10724,4,2022
541598,6646936557,14286,10404,129,2022
521145,6636178481,14295,18364,1,2022
517074,6634555046,14298,12947,130,2022
540788,6646588312,14280,18363,128,2022
486515,6624515599,14281,17921,129,2022
549005,6651120620,14271,14944,132,2022
502519,6630025683,14284,13811,130,2022
567594,6661319770,13379,5840,4,2022
549363,6651267607,14270,13538,3,2022
521367,6636281325,14295,9261,4,2022
518488,6635306441,14287,14252,132,2022
